"GEOID","Observed","pct.Under5","pct.65over","pct.asian","pct.mixed","pct.hispanic","pct.black","pct.female_hohwc","pct.married","pct.female_hoh","pct.HS_higher","pct.COLL_higher","pct.enter2000","pct.unemploy","pct.families_assist","pct.families_bpl","pct.families_bplwc","pct.homes_vacant","pct.homes_20+","pct.renters_occupied","pct.home_pre1950","pct.home_pre1960","pct.home_pre1980","pre1940","pct.inc_pov_ratio_l1","pct.inc_pov_ratio_g2","pct.rural","density.pop.acre","density.house.acre"
39035154502,0.065324,6.6,16.2,2.5,2.2,2.5,32.9,10.2,33.2,21,85.4,16.6,0,6.2,3.2,4.8,0,16.5,0.5,33,10.1488498,44.11366712,93.03112314,6.8,4.847645429,76.86980609,0,3.757893897,1.756092725
39035154601,0.055081,5.7,16.2,2.5,2.2,2.4,25.6,11.7,30.9,21.7,87.4,15,0,9.3,3.7,13.5,0,16.6,3.3,29.6,36.69097539,76.61804923,89.24339107,23.1,13.45971564,68.05687204,0,7.647654998,3.486143074
39035154603,0.046603,6.5,15,0.8,1.6,1.8,20.3,10,35.7,17.1,86,17.3,0,5.2,3.3,2.7,0,6.1,0.7,27.6,19.59064327,75.43859649,96.78362573,2.6,2.669902913,70.38834951,0,9.92825748,4.271422409
39035154604,0.017241,6.1,16.2,1.3,1.6,2.4,21.7,9.2,30.4,28.8,91.8,10.7,0,8.2,1.9,3.9,0,4.1,0,24.1,16.81870011,81.69897377,93.27251995,6.9,3.884372177,71.45438121,0,11.43106576,4.929276566
39035154700,0.042929,6.5,16,0,2.1,1.5,93.3,16.3,22.6,33.8,79.5,9.6,0,23.1,9.8,25.9,52.5,13.9,8.9,48.1,45.68288854,61.77394035,90.73783359,39.7,25.94752187,54.66472303,0,5.120270042,2.384973096
39035155101,0,3.5,18.7,7.1,0.9,1.2,1.7,2.5,70.4,5.1,96.5,61.1,0,3.5,0,0.8,0,2.2,1.6,5.8,2.235179786,18.36734694,31.38969874,0.5,0.836550837,93.24324324,0,2.081215834,0.857646061
39035155102,0,4,22.2,3.5,1,1.7,1.9,2.4,64.4,10.5,97,46.4,0,2.9,0,1.8,0,1.5,0,4.5,11.93520887,39.38618926,89.34356351,7.2,1.814058957,90.24943311,0,4.006757385,1.607120261
39035156102,0,4.3,19.8,2,0.8,0.9,0.4,3.4,68,4.8,94.3,41.1,0,2.9,0,1.7,0,8.6,0,6.1,13.85542169,46.60068847,69.75043029,7.1,1.653398653,91.79424372,8.195292066,1.46916361,0.58807561
39035160100,0.092063,6,9.9,0.8,0.7,1.7,1.7,4.1,62.7,7.5,97.3,66.3,0,1.8,0,0,0,12.7,0.6,20.2,86.96741855,92.48120301,97.11779449,77.9,0,98.6083499,0,7.276844919,3.057311243
39035160200,0.025794,6.5,8,1.9,3.4,5.2,4.1,6.5,31.2,11,94.4,51.6,0,4.6,1.4,1.6,0,7.4,28.1,60.4,70.31509121,77.77777778,96.84908789,60.6,1.62601626,82.11382114,0,19.05158726,10.31926716
39035160300,0.032407,5.7,6.9,2.4,2.1,4.1,2.4,9,41.6,10.1,95.5,54.3,0,5.2,2.3,6.3,0,5.9,0,39.8,89.25120773,94.68599034,97.82608696,87,6.320541761,76.07223476,0,15.17519353,6.683686325
39035160400,0.03348,5.9,7.4,1.6,3.3,3.6,3.6,6,33,11.4,95.5,51.7,0,5.3,3.2,13.6,8.2,8.7,5.5,46.7,91.9395466,98.11083123,100,87.7,13.55206847,72.18259629,0,12.03184676,5.939772453
39035160500,0.048856,4.7,26.6,2.2,1.6,2.7,4.1,4.1,33.3,3.8,95.5,48.3,0,1.5,1.6,2.4,0,4.4,30.7,61.4,61.40602582,72.02295552,97.5131516,56.7,2.375,89.75,0,12.80609595,7.437884013
39035160601,0.019608,2.5,18.7,3.9,2.2,4.6,8.8,1.6,13.7,4.2,96.5,53.2,0,10.9,2.9,11.7,0,12,79.5,71.6,28.73303167,42.13172448,96.02815485,22.2,11.7397454,66.61951909,0,35.82185852,30.09440067
39035160602,0.091644,6,7.4,3.3,3.8,6.7,14,8.1,17.2,12.1,91.2,33.7,42.9,5.7,2.6,27.9,16.7,11.5,22.9,79.6,61.6794796,74.92607924,99.23122413,51.6,27.93594306,48.7544484,0,18.48637014,10.94604242
39035160700,0,4.5,6.4,1.7,2,4.2,6.6,3.9,18.4,4.7,97.1,51.8,0,2.6,1.2,7.1,0,14.9,55,81.3,36.04336043,45.34778681,87.71454381,31.3,7.053941909,81.74273859,0,13.7062712,9.676998361
39035160900,0.048736,6.2,8.7,1,1.7,2.7,4.8,5.9,44.8,6.8,92.8,43.6,0,3,1.9,4.7,0,2.2,11,44.5,79.40516274,88.43995511,96.63299663,70.6,4.727646454,83.76156218,0,8.890704785,4.476914152
39035161000,0.087662,6.9,6.5,0.6,2.7,4.7,3.1,7.5,35.5,11.7,98,53.8,0,7.2,0.7,7.9,0,5.6,3.2,38.2,91.16564417,96.56441718,98.52760736,85.6,7.948717949,86.41025641,0,19.71920658,9.164653277
39035161100,0.065973,6.8,9.1,0.5,2.8,3.6,2.5,7.5,45.5,11.9,95.7,43.3,0,3.1,3.6,5.1,0,6.4,4.3,27.7,88.67052023,93.29479769,98.9017341,84.3,5.107252298,88.45760981,0,16.7581932,8.038410505
39035161200,0.087783,7,9.4,2.3,3.3,4,4.9,7.4,34.9,8.9,93.4,41.2,0,4.6,1.2,11.4,0,18,7.5,45.5,84.81824661,92.37348539,100,77.5,11.43375681,81.12522686,0,17.19095108,8.463853742
39035161300,0.069362,6.6,10.4,1.2,2.8,4.2,4.2,7.3,40.1,11.8,91.4,44.3,0,9.2,1,12.8,15.7,6.7,16.2,43,77.77777778,84.1991342,96.60894661,73.4,12.80931587,79.33042213,0,15.0142368,7.491983079
39035161400,0.12311,6.2,9.3,1.8,3.1,3.5,6.2,8.6,43.6,3.6,94.4,43.5,0,3,0.8,4.7,16.1,11.9,1.2,45.7,83.3974359,92.05128205,99.1025641,75.6,4.740740741,67.85185185,0,15.20845372,7.129098279
39035161500,0.084239,6.2,11.5,1.3,2.8,3.6,6,8.3,34.6,7.1,93.2,43.2,0,8,2.9,13.1,21,10.7,9.7,52.8,84.69284995,89.37562941,95.97180262,79,13.07106599,72.08121827,0,15.91829504,8.191006162
39035161600,0.137792,5.7,12.6,1.1,3.4,6,9.4,8.4,29.1,10.5,92,27,0,6.2,2.8,17.3,18.2,15.2,14,66.7,79.09441233,83.42967245,89.21001927,78.1,17.33333333,69.33333333,0,18.76979803,9.406918955
39035161700,0.108135,7.8,6.5,3.8,3.6,6.8,18.8,12.9,22.5,26.9,87.7,17.3,0,7.8,2.2,33.9,90.7,14.4,9.9,68.3,77.85433071,80.11811024,92.12598425,73.5,33.92156863,46.07843137,0,21.39847075,10.79802795
39035161800,0.145833,6.7,7.1,2.3,4,5.7,13.1,11.7,29.7,13,60.1,8,0,7.7,12,44.1,44.8,20.2,0.6,78.6,82.65895954,88.7283237,95.95375723,73.1,44.09448819,24.01574803,0,9.310010085,5.774152596
39035170101,0,6.3,20.7,2.4,1.7,1.1,9.5,3.7,36.4,13.5,95.9,39.9,100,3.2,1.9,1.1,9.4,4.2,3.5,22.9,19.68796434,67.01337296,93.98216939,3.8,1.120448179,87.53501401,0,6.933869495,3.363551811
39035170102,0.009199,6.4,17,1.2,1.1,1.1,6.2,3.9,58.4,13.1,98.3,46.8,0,5.6,1.5,4.8,0,3.4,0,10.3,27.75372775,83.5016835,97.35449735,13.5,4.768300873,85.96373405,0,7.054307552,3.071853571
39035170201,0,3.5,34.5,1.2,1.5,2.2,4.7,2.7,43.3,7.5,96.2,56.5,0,4.4,0.6,1,0,10.5,28.8,12.2,20.04608295,43.85560676,83.41013825,3.5,0.974025974,92.37012987,0,2.09322361,1.214643687
39035170202,0.013605,4.7,30.2,1.7,0.7,1.3,5.3,2.5,48.2,7.5,94.3,53.4,0,1.5,0.4,1.7,0,9.6,19.8,27.2,13.77892031,43.29048843,89.35732648,6.1,1.739130435,91.5942029,0,6.115234559,3.169003029
39035171102,0.052173,6,11.1,0.3,2.2,1.6,79.5,16.9,32.9,31.7,85.4,17.2,0,15.2,3.9,9.7,0,16.6,5.6,30.8,34.46920052,86.80646571,97.11664482,13.3,9.672386895,60.8424337,0,7.355000238,3.317388831
39035171103,0.061311,5.4,12.3,0.5,1.7,1.1,77,14.8,30.2,25.1,87.1,14.2,0,10.5,5.1,27.3,66,13,0.5,50.9,43.43376919,69.24388857,94.54235361,26.5,27.28249194,56.39097744,0,8.081820817,3.773209352
39035171104,0.055195,6.8,10.4,0.6,2.2,1.4,80.5,18.6,23.6,41.5,94.6,13.6,0,9.1,7.2,25.9,63.5,14.5,5.4,49.5,38.41836735,83.52040816,97.09183673,6.4,25.85774059,56.73640167,0,11.56646095,5.0379037
39035171203,0.025428,6.4,13.8,0.3,1.9,1.4,50.3,12.2,23.6,22.9,86.6,12.9,0,10.5,7.9,23,0,11.6,0,31.3,28.81754111,77.60375881,99.13860611,11.8,23.03754266,51.70648464,0,5.854175519,2.883599598
39035171204,0.030539,6.4,13.6,0.6,3.2,2.6,62.8,14.7,30.5,26.5,93,19.7,0,4.1,5.1,22.4,100,24.4,1.1,30.5,14.02439024,76.82926829,96.54471545,2.8,22.39467849,68.51441242,0,4.814915823,2.340616654
39035171205,0.009524,4.8,16.6,3.1,2.1,1,55,8.8,30.3,10,86.5,15.4,0,7.6,2.5,1.9,0,4,5.4,36.1,5.034324943,32.03661327,93.44012204,3.6,1.916376307,87.97909408,0,5.723332693,3.03811692
39035171206,0,5.2,19.9,3,1.3,2.2,41.7,7.1,30.7,12.6,91.5,15.3,0,8.2,1.8,15.9,30.2,4.9,10,35.5,13.09931507,44.34931507,90.58219178,3.8,15.85760518,57.2815534,0,5.660539329,2.748034226
39035172101,0,5.3,17.2,2.5,2.2,2.4,5.6,8.8,36.8,15.3,94,39.7,0,2.3,0,10.7,21.5,4.6,0,26.4,18.88701518,79.93254637,93.92917369,12.1,10.69767442,80.7751938,0,8.308805531,3.874277322
39035172102,0.013889,5.1,17.2,4.1,1.2,1.7,5.9,8,38.8,12.2,99.1,35.1,0,8.3,2.4,3.8,20.3,5.9,2.2,30.9,19.0778098,54.4092219,97.40634006,1.2,3.76940133,82.2616408,0,8.777480981,4.200751078
39035172103,0.025274,4.7,31.5,15.6,1.7,2.4,17.1,3.6,16.4,11.1,94,39.9,0,7.3,5.6,7.2,0,12.7,72.4,83.3,7.140600316,24.99210111,80.82148499,1.6,7.151515152,66.54545455,0,12.34736807,8.070766431
39035172201,0,5.2,21.3,4.2,1.5,1.7,3.8,6.4,48.1,12.2,89.3,30.7,0,6.1,1.4,3,0,8.2,6.7,22.3,14.14693382,66.12021858,95.93199757,4.3,2.995867769,81.9214876,0,6.531997828,2.987611806
39035172202,0.02982,3.7,26.9,4.7,2,1.9,14.7,5.2,33.1,12.8,97.8,48.7,0,8.4,1.3,12.4,67.1,10,53.1,51.6,8.4375,28.2421875,71.875,3.9,12.35955056,77.52808989,0,4.315104803,2.716995515
