"GEOID","Observed","pct.Under5","pct.65over","pct.asian","pct.mixed","pct.hispanic","pct.black","pct.female_hohwc","pct.married","pct.female_hoh","pct.HS_higher","pct.COLL_higher","pct.enter2000","pct.unemploy","pct.families_assist","pct.families_bpl","pct.families_bplwc","pct.homes_vacant","pct.homes_20+","pct.renters_occupied","pct.home_pre1950","pct.home_pre1960","pct.home_pre1980","pre1940","pct.inc_pov_ratio_l1","pct.inc_pov_ratio_g2","pct.rural","density.pop.acre","density.house.acre"
26125167800,0.05001068005,6,9.4,12.6,2.2,2.1,14,5.3,53.6,4.2,90.8,53.3,45,5.6,0,4.1,0,8.4,5.3,51.4,4.397098821,4.397098821,14.77787851,1.1,4.058192956,88.43797856,0,7.872577234,3.523791055
26125167900,0.02105263158,3.3,25,8.1,1,2.1,16.9,2.7,67.4,10.7,96.4,65.4,25.4,4.5,3.2,2.9,0,0,0,8.4,0,2.083333333,36.80555556,0,2.860286029,89.8789879,0,4.231253759,1.788161914
26125168100,0.03076923077,4,11.5,13.4,2.4,1.3,9.1,3.4,86,6.2,97.5,72.4,22.5,4,0,1,0,1.9,0,9.5,0.817757009,2.219626168,28.73831776,0,1.033591731,94.83204134,0,3.558493107,1.302566083
26125168400,0.04118142059,5.2,13.5,13.3,1.4,2.3,12.3,2.9,62.7,8.9,95.7,52.2,35.2,8.2,0.7,1.7,0,0,1.1,23.9,0,6.577974871,31.41167775,0,1.674876847,94.08866995,0,2.212689138,0.853054829
26125168500,0.01638795987,4,27.7,12.6,2.1,1,24.1,4.8,28.4,15.3,87.9,39.1,37.3,8.3,4.1,10.2,0,8,30.1,68.2,4.286628279,7.165706974,52.71912988,2,10.23738872,73.59050445,0,5.338542339,3.190597409
26125168600,0.05741581478,5,15.3,11.2,1.6,1.8,15.5,4.7,44.3,12.7,94.4,45.9,50.4,3.3,1.8,0.4,0,7.8,1.2,42.2,5.939562348,14.06738451,37.30461966,2.7,0.372670807,84.9068323,0,4.487886666,2.245508693
26125168700,0.0307194617,4.1,17.6,18.5,2,1.1,16.8,5.1,58.5,5.5,96,60.4,35.3,3.2,0.8,0.4,0,3.1,6.3,27.9,1.096224117,6.516443362,15.04263094,1.1,0.360685302,91.79440938,0,2.398130077,1.085144205
26125168900,0.07826533402,7.6,8.2,28,2,2.3,32,5.6,29.4,7.5,96.8,61.6,72.8,8.1,0.5,3.3,8.3,9,14.8,95.8,1.184758245,3.778418188,41.30643612,0,3.286770748,83.64831553,0,15.20575841,9.820320069
26125170000,0.04,4.7,12,1.4,1,2.3,1.2,2.7,63.6,4.7,99.1,61.4,18.4,9,2.4,0,0,6.4,0,8,56.77655678,82.14285714,94.5970696,23.6,0,100,0,5.405615804,2.360819963
26125170100,0.01992156863,6.4,10.3,1.3,1.4,2.3,4.3,5.3,45.6,6.5,95.7,37.1,44.4,7,4.9,3,16.4,11.5,0,17.8,48.92193309,80.81784387,86.46840149,8.8,2.978056426,89.02821317,0,11.09801574,5.317121179
26125170200,0.03063562078,6.4,9.3,1.3,1.8,1.6,3,5.2,42.8,11.6,96,36.2,5.8,8.6,2.1,5.6,26.7,4.1,0,32.3,53.34645669,85.30183727,93.6351706,21.9,5.633802817,82.15962441,0,10.65624433,4.771309398
26125170300,0.01428571429,6.9,10.4,1.4,1.9,1.7,2.1,5.8,44.3,10.3,92.5,43.9,54,7,0.9,1.5,0,2.7,0,11.7,47.21508141,89.11739503,99.14310197,3.6,1.515151515,87.87878788,0,8.131677396,3.712076809
26125170400,0.02161796537,7.9,13.9,1.2,2.5,1.5,3.5,4.6,34.6,12.3,92.8,43.8,29.4,2.8,1.6,0.8,0,1.9,14.1,25.7,50.72463768,75,91.40786749,15.9,0.825593395,91.33126935,0,11.19156175,5.435496152
26125171000,0.01792966723,6.1,18.2,1.3,2.3,1.5,15.9,7.3,45.9,21.6,92.5,41.7,14.4,13.6,3.5,10.3,0,13.9,12.1,30.6,16.13049388,46.2165836,89.94109651,2.5,10.30850263,80.06019564,0,9.170104612,3.955550945
26125171100,0.02591184614,6,11.4,2,3.7,2.3,55.6,10.9,33.8,13,93.2,39.6,31.2,12.2,4,12.7,52.4,9.3,5.7,35.9,8.436578171,62.89085546,86.72566372,3.4,12.7027027,79.05405405,0,11.3108165,5.140137721
26125171200,0.02012368584,7.1,8.6,2.9,4.5,1.9,34.3,12,39.1,22.3,93.2,33.2,8.6,10.8,6.5,13.8,0,11.9,0,20,35.27696793,86.68610301,96.59863946,8.6,13.8225256,75.08532423,0,9.150583019,4.002371409
26125171300,0.02840908294,4.9,12.7,1,2.8,0.5,77.4,13.4,35.1,23.2,92.5,24.6,24.1,24.4,2.2,7.1,0,7,1.3,13.2,12.88389513,92.28464419,99.17602996,3.1,7.124681934,75.31806616,0,9.595407161,3.89832799
26125171400,0.05320622615,6.5,12.3,1.2,2.1,1.4,64.7,12.2,40.5,21.2,87.1,30.9,7.6,18.5,4,18.1,22.7,7.6,1.3,29.8,6.614481409,76.47749511,95.49902153,1.2,18.06060606,66.18181818,0,10.19809612,3.845315114
26125171500,0.03528738257,5.1,13.1,0.7,2.2,0.9,91.3,15.6,41.6,29.3,86.7,22.5,29.1,19.7,6.5,13.2,9.5,11.1,1.8,29.4,13.13035205,72.93054234,99.57183635,5.3,13.15605318,65.5003499,0,7.558353446,3.160765986
26125171600,0.05236032156,8.9,8.8,2.2,6.3,2.7,45.5,18.1,40.8,26.6,74.2,15.3,48.4,18.8,11.6,23,72.2,17.7,0,53,16.76470588,70.49019608,98.52941176,3.4,23.00319489,50.31948882,0,4.190810086,1.880097369
26125172400,0.03933617578,8.4,13.3,1.5,3.8,1,64.3,12.9,7.3,23.9,85.8,13.5,18.2,14.5,4.1,34.2,0,15.5,31.7,100,5.932809149,22.44460329,91.922802,5.4,34.17431193,31.19266055,0,23.5753114,15.62706356
26125172500,0.0523623822,6.1,17.9,0,2.8,1.3,94.4,19.4,15.6,35.3,81.3,6.4,0,29.8,8.2,27.7,38.8,10.3,16.5,67.5,22.73112807,40.03392706,91.85750636,10.9,27.71084337,44.75043029,0,6.838180233,3.140644166
26125173000,0.03150696777,5.9,11.1,0.9,2.9,2.5,6.9,6,36.2,14.5,85.4,21.8,0.5,11.5,1.2,15.7,0,17.8,0.9,24.6,46.51257097,70.0729927,84.79318735,13.5,15.65802113,66.47454371,0,7.592192219,3.880202201
