FIPS,county_name,total_households,living_alone,pct_living_alone
28031,"Covington County, Mississippi",6954.0,2005.0,28.83
28033,"DeSoto County, Mississippi",68353.0,15063.0,22.04
28035,"Forrest County, Mississippi",29351.0,9050.0,30.83
28037,"Franklin County, Mississippi",2974.0,694.0,23.34
28039,"George County, Mississippi",8978.0,2017.0,22.47
28041,"Greene County, Mississippi",3910.0,1110.0,28.39
28043,"Grenada County, Mississippi",8434.0,2566.0,30.42
28045,"Hancock County, Mississippi",19386.0,5303.0,27.35
28047,"Harrison County, Mississippi",80191.0,22795.0,28.43
28049,"Hinds County, Mississippi",89585.0,30945.0,34.54
28051,"Holmes County, Mississippi",5798.0,2198.0,37.91
28053,"Humphreys County, Mississippi",2991.0,871.0,29.12
28055,"Issaquena County, Mississippi",392.0,261.0,66.58
28057,"Itawamba County, Mississippi",8976.0,2161.0,24.08
28059,"Jackson County, Mississippi",55373.0,15975.0,28.85
28061,"Jasper County, Mississippi",6447.0,2022.0,31.36
28063,"Jefferson County, Mississippi",2530.0,703.0,27.79
28065,"Jefferson Davis County, Mississippi",4453.0,1442.0,32.38
28067,"Jones County, Mississippi",24323.0,6432.0,26.44
28069,"Kemper County, Mississippi",3143.0,911.0,28.99
28071,"Lafayette County, Mississippi",18702.0,5722.0,30.6
28073,"Lamar County, Mississippi",24896.0,5470.0,21.97
28075,"Lauderdale County, Mississippi",28349.0,8818.0,31.11
28077,"Lawrence County, Mississippi",4473.0,1355.0,30.29
28079,"Leake County, Mississippi",7369.0,2071.0,28.1
28081,"Lee County, Mississippi",32001.0,8604.0,26.89
28083,"Leflore County, Mississippi",9656.0,3631.0,37.6
28085,"Lincoln County, Mississippi",13070.0,3724.0,28.49
28087,"Lowndes County, Mississippi",22651.0,7592.0,33.52
28089,"Madison County, Mississippi",42182.0,11818.0,28.02
28091,"Marion County, Mississippi",9102.0,3112.0,34.19
28093,"Marshall County, Mississippi",12797.0,3294.0,25.74
28095,"Monroe County, Mississippi",13410.0,3782.0,28.2
28097,"Montgomery County, Mississippi",3830.0,1333.0,34.8
28099,"Neshoba County, Mississippi",10199.0,2895.0,28.39
28101,"Newton County, Mississippi",7706.0,2463.0,31.96
28103,"Noxubee County, Mississippi",3696.0,1023.0,27.68
28105,"Oktibbeha County, Mississippi",21165.0,6238.0,29.47
28107,"Panola County, Mississippi",12392.0,3730.0,30.1
28109,"Pearl River County, Mississippi",21188.0,5615.0,26.5
28111,"Perry County, Mississippi",4462.0,1187.0,26.6
28113,"Pike County, Mississippi",14745.0,5512.0,37.38
28115,"Pontotoc County, Mississippi",11630.0,2830.0,24.33
28117,"Prentiss County, Mississippi",9296.0,2634.0,28.33
28119,"Quitman County, Mississippi",2656.0,1002.0,37.73
28121,"Rankin County, Mississippi",58982.0,15258.0,25.87
28123,"Scott County, Mississippi",9696.0,2330.0,24.03
28125,"Sharkey County, Mississippi",1374.0,409.0,29.77
28127,"Simpson County, Mississippi",9534.0,2480.0,26.01
28129,"Smith County, Mississippi",5450.0,1842.0,33.8
28131,"Stone County, Mississippi",6517.0,1436.0,22.03
28133,"Sunflower County, Mississippi",8136.0,2655.0,32.63
28135,"Tallahatchie County, Mississippi",4301.0,1295.0,30.11
28137,"Tate County, Mississippi",10496.0,2306.0,21.97
28139,"Tippah County, Mississippi",8091.0,2114.0,26.13
28141,"Tishomingo County, Mississippi",8463.0,2857.0,33.76
28143,"Tunica County, Mississippi",3595.0,1368.0,38.05
28145,"Union County, Mississippi",10227.0,2657.0,25.98
28147,"Walthall County, Mississippi",5290.0,2023.0,38.24
28149,"Warren County, Mississippi",16823.0,5561.0,33.06
28151,"Washington County, Mississippi",17290.0,6100.0,35.28
28153,"Wayne County, Mississippi",7410.0,2288.0,30.88
28155,"Webster County, Mississippi",4065.0,1110.0,27.31
28157,"Wilkinson County, Mississippi",3264.0,1256.0,38.48
28159,"Winston County, Mississippi",7131.0,2434.0,34.13
28161,"Yalobusha County, Mississippi",5106.0,1769.0,34.65
28163,"Yazoo County, Mississippi",8807.0,2918.0,33.13
29001,"Adair County, Missouri",8864.0,3057.0,34.49
29003,"Andrew County, Missouri",6865.0,1895.0,27.6
29005,"Atchison County, Missouri",2351.0,769.0,32.71
29007,"Audrain County, Missouri",8968.0,2763.0,30.81
29009,"Barry County, Missouri",13415.0,3484.0,25.97
29011,"Barton County, Missouri",4477.0,1079.0,24.1
29013,"Bates County, Missouri",5929.0,1608.0,27.12
29015,"Benton County, Missouri",8146.0,2582.0,31.7
29017,"Bollinger County, Missouri",3791.0,1100.0,29.02
29019,"Boone County, Missouri",74269.0,23740.0,31.96
29021,"Buchanan County, Missouri",33363.0,10797.0,32.36
29023,"Butler County, Missouri",16269.0,5272.0,32.41
29025,"Caldwell County, Missouri",3480.0,1067.0,30.66
29027,"Callaway County, Missouri",15981.0,3995.0,25.0
29029,"Camden County, Missouri",16494.0,4617.0,27.99
29031,"Cape Girardeau County, Missouri",31578.0,9215.0,29.18
29033,"Carroll County, Missouri",3367.0,970.0,28.81
29035,"Carter County, Missouri",1925.0,669.0,34.75
29037,"Cass County, Missouri",41524.0,9753.0,23.49
29039,"Cedar County, Missouri",5476.0,1643.0,30.0
29041,"Chariton County, Missouri",2591.0,741.0,28.6
29043,"Christian County, Missouri",33411.0,7337.0,21.96
29045,"Clark County, Missouri",2300.0,748.0,32.52
29047,"Clay County, Missouri",99501.0,27039.0,27.17
29049,"Clinton County, Missouri",8047.0,2222.0,27.61
29051,"Cole County, Missouri",30151.0,9985.0,33.12
29053,"Cooper County, Missouri",6125.0,1620.0,26.45
29055,"Crawford County, Missouri",9285.0,2730.0,29.4
29057,"Dade County, Missouri",3020.0,866.0,28.68
29059,"Dallas County, Missouri",6604.0,1716.0,25.98
29061,"Daviess County, Missouri",3016.0,766.0,25.4
29063,"DeKalb County, Missouri",3715.0,1173.0,31.57
29065,"Dent County, Missouri",5825.0,1955.0,33.56
29067,"Douglas County, Missouri",4616.0,1221.0,26.45
29069,"Dunklin County, Missouri",11134.0,3349.0,30.08
29071,"Franklin County, Missouri",41512.0,10784.0,25.98
29073,"Gasconade County, Missouri",5970.0,1691.0,28.32
29075,"Gentry County, Missouri",2347.0,789.0,33.62
29077,"Greene County, Missouri",131109.0,43555.0,33.22
29079,"Grundy County, Missouri",3806.0,1276.0,33.53
29081,"Harrison County, Missouri",3013.0,953.0,31.63
29083,"Henry County, Missouri",9241.0,2830.0,30.62
29085,"Hickory County, Missouri",3504.0,1456.0,41.55
29087,"Holt County, Missouri",1744.0,581.0,33.31
29089,"Howard County, Missouri",3350.0,816.0,24.36
29091,"Howell County, Missouri",15433.0,4586.0,29.72
29093,"Iron County, Missouri",3821.0,1052.0,27.53
29095,"Jackson County, Missouri",298908.0,105342.0,35.24
29097,"Jasper County, Missouri",47481.0,13532.0,28.5
29099,"Jefferson County, Missouri",86455.0,19883.0,23.0
29101,"Johnson County, Missouri",20613.0,5574.0,27.04
29103,"Knox County, Missouri",1154.0,403.0,34.92
29105,"Laclede County, Missouri",14345.0,3695.0,25.76
29107,"Lafayette County, Missouri",12165.0,2835.0,23.3
29109,"Lawrence County, Missouri",14629.0,4133.0,28.25
29111,"Lewis County, Missouri",3329.0,1178.0,35.39
29113,"Lincoln County, Missouri",21961.0,4377.0,19.93
29115,"Linn County, Missouri",4773.0,1344.0,28.16
29117,"Livingston County, Missouri",5463.0,1624.0,29.73
29119,"McDonald County, Missouri",8399.0,1975.0,23.51
29121,"Macon County, Missouri",5848.0,1969.0,33.67
29123,"Madison County, Missouri",4633.0,1128.0,24.35
29125,"Maries County, Missouri",3602.0,1227.0,34.06
29127,"Marion County, Missouri",11295.0,3451.0,30.55
29129,"Mercer County, Missouri",1253.0,421.0,33.6
29131,"Miller County, Missouri",10116.0,3102.0,30.66
29133,"Mississippi County, Missouri",4612.0,1424.0,30.88
29135,"Moniteau County, Missouri",5691.0,1652.0,29.03
29137,"Monroe County, Missouri",3425.0,1117.0,32.61
29139,"Montgomery County, Missouri",4644.0,1394.0,30.02
29141,"Morgan County, Missouri",7820.0,2461.0,31.47
29143,"New Madrid County, Missouri",6769.0,2243.0,33.14
29145,"Newton County, Missouri",21991.0,5378.0,24.46
29147,"Nodaway County, Missouri",8261.0,2696.0,32.64
29149,"Oregon County, Missouri",3383.0,877.0,25.92
29151,"Osage County, Missouri",5220.0,1385.0,26.53
29153,"Ozark County, Missouri",3654.0,1135.0,31.06
29155,"Pemiscot County, Missouri",6275.0,1969.0,31.38
29157,"Perry County, Missouri",7329.0,2084.0,28.43
29159,"Pettis County, Missouri",16696.0,4482.0,26.84
29161,"Phelps County, Missouri",17730.0,5299.0,29.89
29163,"Pike County, Missouri",6307.0,1762.0,27.94
29165,"Platte County, Missouri",42606.0,10616.0,24.92
29167,"Polk County, Missouri",11803.0,2972.0,25.18
29169,"Pulaski County, Missouri",15653.0,4322.0,27.61
29171,"Putnam County, Missouri",1768.0,752.0,42.53
29173,"Ralls County, Missouri",4014.0,1007.0,25.09
29175,"Randolph County, Missouri",9101.0,2679.0,29.44
29177,"Ray County, Missouri",8773.0,2168.0,24.71
29179,"Reynolds County, Missouri",2309.0,743.0,32.18
29181,"Ripley County, Missouri",3936.0,1066.0,27.08
29183,"St. Charles County, Missouri",156381.0,37375.0,23.9
29185,"St. Clair County, Missouri",3955.0,1309.0,33.1
29186,"Ste. Genevieve County, Missouri",7121.0,1804.0,25.33
29187,"St. Francois County, Missouri",23973.0,6471.0,26.99
29189,"St. Louis County, Missouri",413247.0,131549.0,31.83
29195,"Saline County, Missouri",7808.0,2593.0,33.21
29197,"Schuyler County, Missouri",1264.0,421.0,33.31
29199,"Scotland County, Missouri",1527.0,487.0,31.89
29201,"Scott County, Missouri",15160.0,4215.0,27.8
29203,"Shannon County, Missouri",2753.0,721.0,26.19
29205,"Shelby County, Missouri",2362.0,791.0,33.49
29207,"Stoddard County, Missouri",11472.0,3554.0,30.98
29209,"Stone County, Missouri",12726.0,3442.0,27.05
29211,"Sullivan County, Missouri",1991.0,754.0,37.87
29213,"Taney County, Missouri",21595.0,6122.0,28.35
29215,"Texas County, Missouri",9335.0,2737.0,29.32
29217,"Vernon County, Missouri",7776.0,2615.0,33.63
29219,"Warren County, Missouri",13067.0,2661.0,20.36
29221,"Washington County, Missouri",9032.0,2309.0,25.56
29223,"Wayne County, Missouri",4490.0,1451.0,32.32
29225,"Webster County, Missouri",13717.0,2619.0,19.09
29227,"Worth County, Missouri",773.0,291.0,37.65
29229,"Wright County, Missouri",6825.0,1882.0,27.58
29510,"St. Louis city, Missouri",143059.0,68049.0,47.57
30001,"Beaverhead County, Montana",4107.0,1596.0,38.86
30003,"Big Horn County, Montana",3622.0,900.0,24.85
30005,"Blaine County, Montana",2271.0,661.0,29.11
30007,"Broadwater County, Montana",2872.0,723.0,25.17
30009,"Carbon County, Montana",4650.0,1567.0,33.7
30011,"Carter County, Montana",598.0,244.0,40.8
30013,"Cascade County, Montana",34577.0,11465.0,33.16
30015,"Chouteau County, Montana",2184.0,820.0,37.55
30017,"Custer County, Montana",4996.0,1605.0,32.13
30019,"Daniels County, Montana",714.0,316.0,44.26
30021,"Dawson County, Montana",3770.0,1271.0,33.71
30023,"Deer Lodge County, Montana",4336.0,1866.0,43.04
30025,"Fallon County, Montana",1164.0,292.0,25.09
30027,"Fergus County, Montana",5186.0,1835.0,35.38
30029,"Flathead County, Montana",42154.0,12200.0,28.94
30031,"Gallatin County, Montana",47874.0,12528.0,26.17
30033,"Garfield County, Montana",412.0,106.0,25.73
30035,"Glacier County, Montana",4175.0,1140.0,27.31
30037,"Golden Valley County, Montana",355.0,137.0,38.59
30039,"Granite County, Montana",1343.0,437.0,32.54
30041,"Hill County, Montana",6218.0,1766.0,28.4
30043,"Jefferson County, Montana",4681.0,991.0,21.17
30045,"Judith Basin County, Montana",898.0,304.0,33.85
30047,"Lake County, Montana",12050.0,3081.0,25.57
30049,"Lewis and Clark County, Montana",30281.0,9674.0,31.95
30051,"Liberty County, Montana",713.0,270.0,37.87
30053,"Lincoln County, Montana",8882.0,2913.0,32.8
30055,"McCone County, Montana",782.0,271.0,34.65
30057,"Madison County, Montana",3559.0,1169.0,32.85
30059,"Meagher County, Montana",834.0,264.0,31.65
30061,"Mineral County, Montana",2078.0,695.0,33.45
30063,"Missoula County, Montana",50446.0,15856.0,31.43
30065,"Musselshell County, Montana",2137.0,669.0,31.31
30067,"Park County, Montana",8055.0,2642.0,32.8
30069,"Petroleum County, Montana",189.0,46.0,24.34
30071,"Phillips County, Montana",1749.0,534.0,30.53
30073,"Pondera County, Montana",2153.0,582.0,27.03
30075,"Powder River County, Montana",746.0,195.0,26.14
30077,"Powell County, Montana",2298.0,666.0,28.98
30079,"Prairie County, Montana",485.0,156.0,32.16
30081,"Ravalli County, Montana",18847.0,5130.0,27.22
30083,"Richland County, Montana",4529.0,1624.0,35.86
30085,"Roosevelt County, Montana",3050.0,1146.0,37.57
30087,"Rosebud County, Montana",3043.0,962.0,31.61
30089,"Sanders County, Montana",5425.0,1981.0,36.52
30091,"Sheridan County, Montana",1439.0,477.0,33.15
30093,"Silver Bow County, Montana",15080.0,5946.0,39.43
30095,"Stillwater County, Montana",3801.0,1054.0,27.73
30097,"Sweet Grass County, Montana",1446.0,402.0,27.8
30099,"Teton County, Montana",2464.0,767.0,31.13
30101,"Toole County, Montana",1795.0,658.0,36.66
30103,"Treasure County, Montana",333.0,90.0,27.03
30105,"Valley County, Montana",2833.0,991.0,34.98
30107,"Wheatland County, Montana",875.0,280.0,32.0
30109,"Wibaux County, Montana",466.0,172.0,36.91
30111,"Yellowstone County, Montana",67897.0,21205.0,31.23
31001,"Adams County, Nebraska",12717.0,3970.0,31.22
31003,"Antelope County, Nebraska",2607.0,901.0,34.56
31005,"Arthur County, Nebraska",178.0,49.0,27.53
31007,"Banner County, Nebraska",249.0,42.0,16.87
31009,"Blaine County, Nebraska",201.0,76.0,37.81
31011,"Boone County, Nebraska",2240.0,622.0,27.77
31013,"Box Butte County, Nebraska",4573.0,1521.0,33.26
31015,"Boyd County, Nebraska",807.0,258.0,31.97
31017,"Brown County, Nebraska",1217.0,487.0,40.02
31019,"Buffalo County, Nebraska",19544.0,5736.0,29.35
31021,"Burt County, Nebraska",2790.0,913.0,32.72
31023,"Butler County, Nebraska",3508.0,1057.0,30.13
31025,"Cass County, Nebraska",10339.0,2340.0,22.63
31027,"Cedar County, Nebraska",3354.0,965.0,28.77
31029,"Chase County, Nebraska",1478.0,427.0,28.89
31031,"Cherry County, Nebraska",2110.0,525.0,24.88
31033,"Cheyenne County, Nebraska",4311.0,1653.0,38.34
31035,"Clay County, Nebraska",2475.0,611.0,24.69
31037,"Colfax County, Nebraska",3616.0,737.0,20.38
31039,"Cuming County, Nebraska",3711.0,1147.0,30.91
31041,"Custer County, Nebraska",4543.0,1455.0,32.03
31043,"Dakota County, Nebraska",7181.0,1774.0,24.7
31045,"Dawes County, Nebraska",3484.0,1193.0,34.24
31047,"Dawson County, Nebraska",8810.0,2107.0,23.92
31049,"Deuel County, Nebraska",861.0,258.0,29.97
31051,"Dixon County, Nebraska",2215.0,712.0,32.14
31053,"Dodge County, Nebraska",14624.0,4574.0,31.28
31055,"Douglas County, Nebraska",231469.0,73833.0,31.9
31057,"Dundy County, Nebraska",788.0,331.0,42.01
31059,"Fillmore County, Nebraska",2383.0,789.0,33.11
31061,"Franklin County, Nebraska",1255.0,338.0,26.93
31063,"Frontier County, Nebraska",1033.0,359.0,34.75
31065,"Furnas County, Nebraska",2003.0,576.0,28.76
31067,"Gage County, Nebraska",9154.0,3174.0,34.67
31069,"Garden County, Nebraska",829.0,314.0,37.88
31071,"Garfield County, Nebraska",775.0,166.0,21.42
31073,"Gosper County, Nebraska",751.0,194.0,25.83
31075,"Grant County, Nebraska",281.0,91.0,32.38
31077,"Greeley County, Nebraska",907.0,306.0,33.74
31079,"Hall County, Nebraska",24026.0,6806.0,28.33
31081,"Hamilton County, Nebraska",3577.0,804.0,22.48
31083,"Harlan County, Nebraska",1221.0,413.0,33.82
31085,"Hayes County, Nebraska",374.0,126.0,33.69
31087,"Hitchcock County, Nebraska",1109.0,414.0,37.33
31089,"Holt County, Nebraska",3996.0,1228.0,30.73
31091,"Hooker County, Nebraska",292.0,157.0,53.77
31093,"Howard County, Nebraska",2544.0,645.0,25.35
31095,"Jefferson County, Nebraska",3122.0,1112.0,35.62
31097,"Johnson County, Nebraska",1722.0,499.0,28.98
31099,"Kearney County, Nebraska",2683.0,773.0,28.81
31101,"Keith County, Nebraska",3781.0,1336.0,35.33
31103,"Keya Paha County, Nebraska",323.0,87.0,26.93
31105,"Kimball County, Nebraska",1501.0,560.0,37.31
31107,"Knox County, Nebraska",3269.0,1026.0,31.39
31109,"Lancaster County, Nebraska",129869.0,39677.0,30.55
31111,"Lincoln County, Nebraska",14485.0,4736.0,32.7
31113,"Logan County, Nebraska",307.0,75.0,24.43
31115,"Loup County, Nebraska",272.0,104.0,38.24
31117,"McPherson County, Nebraska",193.0,46.0,23.83
31119,"Madison County, Nebraska",14002.0,4827.0,34.47
31121,"Merrick County, Nebraska",3175.0,985.0,31.02
31123,"Morrill County, Nebraska",1814.0,640.0,35.28
31125,"Nance County, Nebraska",1307.0,383.0,29.3
31127,"Nemaha County, Nebraska",2851.0,1065.0,37.36
31129,"Nuckolls County, Nebraska",1748.0,562.0,32.15
31131,"Otoe County, Nebraska",6408.0,1904.0,29.71
31133,"Pawnee County, Nebraska",1070.0,355.0,33.18
31135,"Perkins County, Nebraska",1154.0,330.0,28.6
31137,"Phelps County, Nebraska",3805.0,1283.0,33.72
31139,"Pierce County, Nebraska",2876.0,802.0,27.89
31141,"Platte County, Nebraska",13292.0,3948.0,29.7
31143,"Polk County, Nebraska",2019.0,595.0,29.47
31145,"Red Willow County, Nebraska",4315.0,1619.0,37.52
31147,"Richardson County, Nebraska",3587.0,1347.0,37.55
31149,"Rock County, Nebraska",577.0,178.0,30.85
31151,"Saline County, Nebraska",5137.0,1172.0,22.81
31153,"Sarpy County, Nebraska",71142.0,16208.0,22.78
31155,"Saunders County, Nebraska",8789.0,2275.0,25.88
31157,"Scotts Bluff County, Nebraska",15119.0,4861.0,32.15
31159,"Seward County, Nebraska",6576.0,1633.0,24.83
31161,"Sheridan County, Nebraska",2101.0,597.0,28.42
31163,"Sherman County, Nebraska",1303.0,433.0,33.23
31165,"Sioux County, Nebraska",450.0,113.0,25.11
31167,"Stanton County, Nebraska",2237.0,593.0,26.51
31169,"Thayer County, Nebraska",2056.0,625.0,30.4
31171,"Thomas County, Nebraska",306.0,77.0,25.16
31173,"Thurston County, Nebraska",1993.0,484.0,24.28
31175,"Valley County, Nebraska",1750.0,565.0,32.29
31177,"Washington County, Nebraska",8234.0,2078.0,25.24
31179,"Wayne County, Nebraska",3731.0,1198.0,32.11
31181,"Webster County, Nebraska",1480.0,437.0,29.53
31183,"Wheeler County, Nebraska",346.0,119.0,34.39
31185,"York County, Nebraska",5592.0,1610.0,28.79
32001,"Churchill County, Nevada",9595.0,3031.0,31.59
32003,"Clark County, Nevada",832367.0,233353.0,28.03
32005,"Douglas County, Nevada",21001.0,4883.0,23.25
32007,"Elko County, Nevada",19032.0,5029.0,26.42
32009,"Esmeralda County, Nevada",485.0,215.0,44.33
32011,"Eureka County, Nevada",570.0,61.0,10.7
32013,"Humboldt County, Nevada",6986.0,2043.0,29.24
32015,"Lander County, Nevada",2256.0,576.0,25.53
32017,"Lincoln County, Nevada",1645.0,492.0,29.91
32019,"Lyon County, Nevada",23290.0,6030.0,25.89
32021,"Mineral County, Nevada",1881.0,740.0,39.34
32023,"Nye County, Nevada",21847.0,6315.0,28.91
32027,"Pershing County, Nevada",1886.0,529.0,28.05
32029,"Storey County, Nevada",1692.0,676.0,39.95
32031,"Washoe County, Nevada",192420.0,52885.0,27.48
32033,"White Pine County, Nevada",3363.0,1076.0,32.0
32510,"Carson City, Nevada",23355.0,7228.0,30.95
33001,"Belknap County, New Hampshire",25956.0,7616.0,29.34
33003,"Carroll County, New Hampshire",21644.0,6751.0,31.19
33005,"Cheshire County, New Hampshire",30307.0,8781.0,28.97
33007,"Coos County, New Hampshire",13620.0,4516.0,33.16
33009,"Grafton County, New Hampshire",35084.0,10750.0,30.64
33011,"Hillsborough County, New Hampshire",166344.0,45283.0,27.22
33013,"Merrimack County, New Hampshire",59851.0,15256.0,25.49
33015,"Rockingham County, New Hampshire",125464.0,29747.0,23.71
33017,"Strafford County, New Hampshire",50953.0,14174.0,27.82
33019,"Sullivan County, New Hampshire",15893.0,4600.0,28.94
34001,"Atlantic County, New Jersey",106640.0,30600.0,28.69
34003,"Bergen County, New Jersey",350843.0,83694.0,23.86
34005,"Burlington County, New Jersey",174454.0,45766.0,26.23
34007,"Camden County, New Jersey",198757.0,55599.0,27.97
34009,"Cape May County, New Jersey",43277.0,12848.0,29.69
34011,"Cumberland County, New Jersey",52584.0,13633.0,25.93
34013,"Essex County, New Jersey",312942.0,95639.0,30.56
34015,"Gloucester County, New Jersey",109996.0,26510.0,24.1
34017,"Hudson County, New Jersey",290054.0,87827.0,30.28
34019,"Hunterdon County, New Jersey",49676.0,11086.0,22.32
34021,"Mercer County, New Jersey",139549.0,40616.0,29.11
34023,"Middlesex County, New Jersey",301967.0,68596.0,22.72
34025,"Monmouth County, New Jersey",248117.0,65964.0,26.59
34027,"Morris County, New Jersey",189607.0,47090.0,24.84
34029,"Ocean County, New Jersey",239466.0,68431.0,28.58
34031,"Passaic County, New Jersey",177209.0,41442.0,23.39
34033,"Salem County, New Jersey",24744.0,7587.0,30.66
34035,"Somerset County, New Jersey",127566.0,30112.0,23.61
34037,"Sussex County, New Jersey",56348.0,12909.0,22.91
34039,"Union County, New Jersey",199996.0,46325.0,23.16
34041,"Warren County, New Jersey",44370.0,12874.0,29.02
35001,"Bernalillo County, New Mexico",281095.0,98980.0,35.21
35003,"Catron County, New Mexico",1609.0,655.0,40.71
35005,"Chaves County, New Mexico",23280.0,6689.0,28.73
35006,"Cibola County, New Mexico",8124.0,2078.0,25.58
35007,"Colfax County, New Mexico",5549.0,2028.0,36.55
35009,"Curry County, New Mexico",18535.0,5750.0,31.02
35011,"De Baca County, New Mexico",741.0,397.0,53.58
35013,"Doña Ana County, New Mexico",81969.0,22620.0,27.6
35015,"Eddy County, New Mexico",22703.0,6129.0,27.0
35017,"Grant County, New Mexico",11292.0,4247.0,37.61
35019,"Guadalupe County, New Mexico",1295.0,470.0,36.29
35021,"Harding County, New Mexico",243.0,109.0,44.86
35023,"Hidalgo County, New Mexico",1557.0,507.0,32.56
35025,"Lea County, New Mexico",24379.0,6213.0,25.49
35027,"Lincoln County, New Mexico",9031.0,2865.0,31.72
35028,"Los Alamos County, New Mexico",8149.0,2440.0,29.94
35029,"Luna County, New Mexico",8951.0,3266.0,36.49
35031,"McKinley County, New Mexico",20913.0,4943.0,23.64
35033,"Mora County, New Mexico",2091.0,748.0,35.77
35035,"Otero County, New Mexico",23832.0,8060.0,33.82
35037,"Quay County, New Mexico",3757.0,1658.0,44.13
35039,"Rio Arriba County, New Mexico",14076.0,4645.0,33.0
35041,"Roosevelt County, New Mexico",6961.0,2332.0,33.5
35043,"Sandoval County, New Mexico",54911.0,11410.0,20.78
35045,"San Juan County, New Mexico",41049.0,10336.0,25.18
35047,"San Miguel County, New Mexico",11586.0,4447.0,38.38
35049,"Santa Fe County, New Mexico",67866.0,23529.0,34.67
35051,"Sierra County, New Mexico",5285.0,2313.0,43.77
35053,"Socorro County, New Mexico",4953.0,1560.0,31.5
35055,"Taos County, New Mexico",13736.0,5430.0,39.53
35057,"Torrance County, New Mexico",5599.0,1535.0,27.42
35059,"Union County, New Mexico",1463.0,583.0,39.85
35061,"Valencia County, New Mexico",26272.0,7790.0,29.65
36001,"Albany County, New York",132175.0,45731.0,34.6
36003,"Allegany County, New York",16813.0,5208.0,30.98
36005,"Bronx County, New York",525387.0,167315.0,31.85
36007,"Broome County, New York",81339.0,27741.0,34.11
36009,"Cattaraugus County, New York",31491.0,9792.0,31.09
36011,"Cayuga County, New York",30910.0,9575.0,30.98
36013,"Chautauqua County, New York",53405.0,18391.0,34.44
36015,"Chemung County, New York",34779.0,11755.0,33.8
36017,"Chenango County, New York",19886.0,5856.0,29.45
36019,"Clinton County, New York",32651.0,10100.0,30.93
36021,"Columbia County, New York",25300.0,7296.0,28.84
36023,"Cortland County, New York",18514.0,5299.0,28.62
36025,"Delaware County, New York",18780.0,6266.0,33.37
36027,"Dutchess County, New York",113972.0,33018.0,28.97
36029,"Erie County, New York",406547.0,141410.0,34.78
36031,"Essex County, New York",15750.0,5069.0,32.18
36033,"Franklin County, New York",18933.0,5863.0,30.97
36035,"Fulton County, New York",22103.0,6572.0,29.73
36037,"Genesee County, New York",24416.0,7309.0,29.94
36039,"Greene County, New York",17903.0,5718.0,31.94
36041,"Hamilton County, New York",1725.0,462.0,26.78
36043,"Herkimer County, New York",24664.0,7669.0,31.09
36045,"Jefferson County, New York",46099.0,12784.0,27.73
36047,"Kings County, New York",997957.0,295537.0,29.61
36049,"Lewis County, New York",10672.0,2713.0,25.42
36051,"Livingston County, New York",24071.0,7167.0,29.77
36053,"Madison County, New York",25218.0,7280.0,28.87
36055,"Monroe County, New York",314727.0,101697.0,32.31
36057,"Montgomery County, New York",18918.0,6263.0,33.11
36059,"Nassau County, New York",454771.0,87687.0,19.28
36061,"New York County, New York",772601.0,361746.0,46.82
36063,"Niagara County, New York",90982.0,29410.0,32.33
36065,"Oneida County, New York",92944.0,29639.0,31.89
36067,"Onondaga County, New York",192785.0,63253.0,32.81
36069,"Ontario County, New York",47080.0,13509.0,28.69
36071,"Orange County, New York",135140.0,32880.0,24.33
36073,"Orleans County, New York",16201.0,4743.0,29.28
36075,"Oswego County, New York",47203.0,12719.0,26.95
36077,"Otsego County, New York",22305.0,6937.0,31.1
36079,"Putnam County, New York",34903.0,7109.0,20.37
36081,"Queens County, New York",816859.0,211027.0,25.83
36083,"Rensselaer County, New York",66088.0,20516.0,31.04
36085,"Richmond County, New York",170000.0,39652.0,23.32
36087,"Rockland County, New York",102579.0,21444.0,20.9
36089,"St. Lawrence County, New York",41399.0,13282.0,32.08
36091,"Saratoga County, New York",98409.0,27040.0,27.48
36093,"Schenectady County, New York",63964.0,21689.0,33.91
36095,"Schoharie County, New York",12283.0,3773.0,30.72
36097,"Schuyler County, New York",7446.0,2212.0,29.71
36099,"Seneca County, New York",13622.0,4457.0,32.72
36101,"Steuben County, New York",39165.0,12151.0,31.03
36103,"Suffolk County, New York",510686.0,114201.0,22.36
36105,"Sullivan County, New York",29895.0,9861.0,32.99
36107,"Tioga County, New York",20312.0,5714.0,28.13
36109,"Tompkins County, New York",42984.0,13901.0,32.34
36111,"Ulster County, New York",72265.0,23917.0,33.1
36113,"Warren County, New York",29782.0,9424.0,31.64
36115,"Washington County, New York",24235.0,7189.0,29.66
36117,"Wayne County, New York",37756.0,10609.0,28.1
36119,"Westchester County, New York",367740.0,99327.0,27.01
36121,"Wyoming County, New York",16152.0,4425.0,27.4
36123,"Yates County, New York",8882.0,2635.0,29.67
37001,"Alamance County, North Carolina",67370.0,20350.0,30.21
37003,"Alexander County, North Carolina",13761.0,3387.0,24.61
37005,"Alleghany County, North Carolina",4937.0,1461.0,29.59
37007,"Anson County, North Carolina",8266.0,2949.0,35.68
37009,"Ashe County, North Carolina",11823.0,3369.0,28.5
37011,"Avery County, North Carolina",6481.0,1827.0,28.19
37013,"Beaufort County, North Carolina",18972.0,5430.0,28.62
37015,"Bertie County, North Carolina",6984.0,2408.0,34.48
37017,"Bladen County, North Carolina",11386.0,3928.0,34.5
37019,"Brunswick County, North Carolina",60915.0,15346.0,25.19
