FIPS,Excessive Drinking raw value,Excessive Drinking numerator,Excessive Drinking denominator,Excessive Drinking CI low,Excessive Drinking CI high,Mental Health Providers raw value,Mental Health Providers numerator,Mental Health Providers denominator,Mental Health Providers CI low,Mental Health Providers CI high,Ratio of population to mental health providers.,Drug Overdose Deaths raw value,Drug Overdose Deaths numerator,Drug Overdose Deaths denominator,Drug Overdose Deaths CI low,Drug Overdose Deaths CI high,Drug Overdose Deaths (AIAN),Drug Overdose Deaths CI low (AIAN),Drug Overdose Deaths CI high (AIAN),Drug Overdose Deaths (Asian/Pacific Islander),Drug Overdose Deaths CI low (Asian/Pacific Islander),Drug Overdose Deaths CI high (Asian/Pacific Islander),Drug Overdose Deaths (Black),Drug Overdose Deaths CI low (Black),Drug Overdose Deaths CI high (Black),Drug Overdose Deaths (Hispanic),Drug Overdose Deaths CI low (Hispanic),Drug Overdose Deaths CI high (Hispanic),Drug Overdose Deaths (White),Drug Overdose Deaths CI low (White),Drug Overdose Deaths CI high (White),Drug Overdose Deaths (NHOPI),Drug Overdose Deaths CI low (NHOPI),Drug Overdose Deaths CI high (NHOPI),Suicides raw value,Suicides numerator,Suicides denominator,Suicides CI low,Suicides CI high,Crude suicide rate,Suicides (AIAN),Suicides CI low (AIAN),Suicides CI high (AIAN),Suicides (Asian/Pacific Islander),Suicides CI low (Asian/Pacific Islander),Suicides CI high (Asian/Pacific Islander),Suicides (Black),Suicides CI low (Black),Suicides CI high (Black),Suicides (Hispanic),Suicides CI low (Hispanic),Suicides CI high (Hispanic),Suicides (White),Suicides CI low (White),Suicides CI high (White),Suicides (NHOPI),Suicides CI low (NHOPI),Suicides CI high (NHOPI),Firearm Fatalities raw value,Firearm Fatalities numerator,Firearm Fatalities denominator,Firearm Fatalities CI low,Firearm Fatalities CI high,Firearm Fatalities (AIAN),Firearm Fatalities CI low (AIAN),Firearm Fatalities CI high (AIAN),Firearm Fatalities (Asian/Pacific Islander),Firearm Fatalities CI low (Asian/Pacific Islander),Firearm Fatalities CI high (Asian/Pacific Islander),Firearm Fatalities (Black),Firearm Fatalities CI low (Black),Firearm Fatalities CI high (Black),Firearm Fatalities (Hispanic),Firearm Fatalities CI low (Hispanic),Firearm Fatalities CI high (Hispanic),Firearm Fatalities (White),Firearm Fatalities CI low (White),Firearm Fatalities CI high (White),Firearm Fatalities (NHOPI),Firearm Fatalities CI low (NHOPI),Firearm Fatalities CI high (NHOPI)
00018,0.1696823019,,,0.1402600953,0.213365162,0.0007727347,19,24588,,,1294.1052632,65.263274828,47,72016,47.952999565,86.78632018,,,,,,,,,,,,,67.364721388,49.319442643,89.85509806,,,,16.381778147,21,119764,10.006415679,25.300327706,17.534484486,,,,,,,,,,,,,17.16754894,10.486384893,26.513886967,,,,15.864533583,19,119764,9.5514855586,24.774434364,,,,,,,,,,,,,16.707850051,10.059217162,26.091377493,,,
00018,0.1638626341,,,0.1307252126,0.2007501049,0.0011113334,50,44991,,,899.82,33.422708131,45,134639,24.378752656,44.722213101,,,,,,,,,,,,,36.483626959,26.611407853,48.817963319,,,,19.55157619,43,223627,13.967932677,26.623697528,19.22844737,,,,,,,,,,,,,21.281537729,15.203842563,28.979414136,,,,13.41519584,30,223627,9.0511762987,19.151026215,,,,,,,,,,,,,14.114463431,9.452677678,20.270723896,,,
00018,0.1691613578,,,0.1338319066,0.2060927905,0.0004006611,8,19967,,,2495.875,,,,,,,,,,,,,,,,,,,,,,,,16.142681765,16,101021,9.0349364425,26.62489867,15.838291048,,,,,,,,,,,,,16.883113531,9.449350481,27.846128266,,,,13.858504667,14,101021,7.5765734613,23.252215997,,,,,,,,,,,,,14.651554635,8.010141258,24.582819087,,,
00018,0.1713883089,,,0.1360886187,0.2107030319,0.0004299596,10,23258,,,2325.8,51.861242365,36,69416,36.322976572,71.797819651,,,,,,,,,,,,,55.437494225,38.827739409,76.748859665,,,,20.094712601,22,115244,12.438943816,30.716902782,19.089930929,,,,,,,,,,,,,20.5112162,12.528783721,31.677909861,,,,17.354482663,20,115244,10.600568867,26.80259094,,,,,,,,,,,,,16.655562958,9.8711421834,26.322970119,,,
00018,0.1779365117,,,0.1427778439,0.2185132889,0.0009215263,32,34725,,,1085.15625,9.6101175317,10,104057,4.608424898,17.673348301,,,,,,,,,,,,,10.306728232,4.9424768059,18.954440182,,,,19.63683754,35,173127,13.342278392,27.872923427,20.216372952,,,,,,,,,,,,,20.338895558,13.722567424,29.035038079,,,,14.440266394,25,173127,9.3449790315,21.316681799,,,,,,,,,,,,,14.840556768,9.5086247471,22.081572106,,,
00018,0.1623043153,,,0.1276105661,0.1996143457,0.0004354136,9,20670,,,2296.6666667,,,,,,,,,,,,,,,,,,,,,,,,17.256239076,19,103441,10.22714092,27.272297353,18.367958546,,,,,,,,,,,,,19.323764848,11.452487725,30.539879437,,,,10.634081264,11,103441,5.3084950525,19.027308817,,,,,,,,,,,,,10.557878289,5.0629130201,19.416314078,,,
00018,0.1559769461,,,0.1215677166,0.1939645053,0.0005996402,6,10006,,,1667.6666667,31.984647369,10,31265,15.337881644,58.8209053,,,,,,,,,,,,,33.543539514,16.085431022,61.687763458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00018,0.1882389965,,,0.156277003,0.2226583778,0.0018281342,345,188717,,,547.0057971,20.900879737,121,578923,17.176722984,24.62503649,,,,,,,38.487728336,20.493094387,65.815187607,,,,23.378926097,18.819397514,27.93845468,,,,14.276411101,133,962558,11.707030419,16.845791783,13.817349188,,,,,,,,,,,,,15.807062978,12.748170941,18.865955014,,,,11.323992944,109,962558,9.1980949971,13.44989089,,,,,,,36.901049835,22.540119901,56.990678615,,,,11.219458142,8.909869244,13.944762062,,,
00018,0.1654495247,,,0.13222521,0.201694291,0.0007160992,11,15361,,,1396.4545455,,,,,,,,,,,,,,,,,,,,,,,,31.354902253,23,76003,19.409178684,47.929298783,30.261963344,,,,,,,,,,,,,33.246824611,20.580308442,50.821303078,,,,26.314750734,20,76003,16.073733386,40.640998254,,,,,,,,,,,,,26.443612476,15.920782125,41.294976509,,,
00018,0.1641364217,,,0.1299256164,0.2016714654,0.0001438435,1,6952,,,6952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00018,0.1725196921,,,0.1412538787,0.2041731286,0.0025480684,458,179744,,,392.45414847,31.62433235,172,543885,26.898120188,36.350544511,,,,,,,50.451258479,33.24769724,73.403932293,,,,31.813691901,26.599318552,37.028065251,,,,20.630884254,192,906475,17.611900308,23.649868201,21.180948178,,,,,,,12.20553844,6.3067798199,21.320619339,,,,22.592892447,19.11753818,26.068246714,,,,19.967456356,181,906475,17.058484444,22.876428267,,,,,,,52.272133271,38.269771263,69.723700538,,,,17.403919735,14.423568181,20.384271288,,,
00018,0.1615249251,,,0.127786512,0.1998040898,0.0012944146,20,15451,,,772.55,23.826026685,11,46168,11.893866677,42.631343167,,,,,,,,,,,,,24.790408366,12.375282537,44.356888383,,,,23.992628691,19,77152,14.219552335,37.918697176,24.626710908,,,,,,,,,,,,,22.936333198,13.361259318,36.723291328,,,,15.553712153,12,77152,8.0368300352,27.169205009,,,,,,,,,,,,,14.805841577,7.3910227704,26.491740377,,,
00018,0.1626318781,,,0.1311826445,0.1976085016,0.0018772522,199,106006,,,532.69346734,21.586785133,69,319640,16.795807332,27.31945817,,,,,,,,,,,,,23.908485673,18.45206449,30.473327626,,,,18.154143659,98,534542,14.634802043,22.264445623,18.333451815,,,,,,,,,,,,,20.205066523,16.139089503,24.983877653,,,,10.850410258,58,534542,8.2391714178,14.026671383,,,,,,,,,,,,,12.288220205,9.2823894845,15.957276054,,,
00018,0.161106062,,,0.1273331118,0.1984265323,0.0028221098,87,30828,,,354.34482759,26.999006437,25,92596,17.472333414,39.855859538,,,,,,,,,,,,,26.439820669,16.76057827,39.672712835,,,,11.965330069,18,155319,6.8392199793,19.430946403,11.589052209,,,,,,,,,,,,,12.663802987,7.2384576023,20.565222662,,,,12.876724676,20,155319,7.8654379602,19.887056898,,,,,,,,,,,,,13.681481431,8.3570042928,21.129938435,,,
00018,0.1642484805,,,0.1310479228,0.2027041034,,0,8461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00018,0.1744683475,,,0.1385353878,0.2143336582,0.0008130705,53,65185,,,1229.9056604,22.014770863,42,190781,15.866310446,29.7575748,,,,,,,,,,,,,23.466520144,16.839980007,31.834984327,,,,16.372316544,51,315878,12.07165377,21.707316449,16.145473885,,,,,,,,,,,,,17.257872335,12.634931567,23.019583233,,,,12.346538854,39,315878,8.7795960749,16.878125056,,,,,,,,,,,,,12.410412336,8.6921002269,17.18124183,,,
00018,0.1594421443,,,0.1271140971,0.1963700658,0.0005314626,15,28224,,,1881.6,39.122239215,33,84351,26.929949346,54.942169351,,,,,,,,,,,,,40.498748221,27.877474808,56.875299776,,,,25.877854811,34,140121,17.700433534,36.531809753,24.264742615,,,,,,,,,,,,,26.788149357,18.32307433,37.816874045,,,,22.837404814,32,140121,15.620767987,32.239601544,,,,,,,,,,,,,23.623035412,16.158138735,33.348677538,,,
00018,0.1630602066,,,0.1322162902,0.198948892,0.0050246707,333,66273,,,199.01801802,77.226703278,153,198118,64.989621802,89.463784754,,,,,,,156.59254619,87.643659388,258.2755911,,,,76.161022866,63.168249177,89.153796555,,,,19.936488283,65,330239,15.213640852,25.662212299,19.68271464,,,,,,,,,,,,,20.00432521,14.984612306,26.166149907,,,,20.288336629,67,330239,15.723182218,25.76547035,,,,,,,93.773443361,52.484284401,154.66503421,,,,17.949169333,13.405298181,23.537947561,,,
00018,0.1679647166,,,0.1357684092,0.2045632919,0.0007058408,20,28335,,,1416.75,23.630885567,20,84635,14.434358818,36.495986179,,,,,,,,,,,,,21.435416351,12.486919945,34.32017806,,,,17.744265529,24,140825,11.120236737,26.865031254,17.042428546,,,,,,,,,,,,,17.807560036,11.02316033,27.220747132,,,,10.651517841,15,140825,5.9615736785,17.568058847,,,,,,,,,,,,,9.8316518688,5.2349405495,16.812424121,,,
00018,0.161516405,,,0.1281341549,0.1997944296,0.0004878445,12,24598,,,2049.8333333,27.428069887,20,72918,16.753777648,42.36042939,,,,,,,,,,,,,30.955439645,18.908386735,47.808165894,,,,27.705924301,31,121233,18.555092332,39.790328873,25.570595465,,,,,,,,,,,,,30.3903417,20.194161356,43.922505234,,,,16.497158364,20,121233,10.076892913,25.478523094,,,,,,,,,,,,,18.58580602,11.352693163,28.704269998,,,
00018,0.1689691569,,,0.136276774,0.2070770307,0.0011551679,40,34627,,,865.675,14.595415094,15,102772,8.1689430319,24.072917596,,,,,,,,,,,,,14.3395608,7.8395713253,24.059346446,,,,9.3286367089,17,170602,5.3321219046,15.149121575,9.9647131921,,,,,,,,,,,,,9.0069401638,4.9241780012,15.112115137,,,,7.620074794,13,170602,4.0573689001,13.030559969,,,,,,,,,,,,,7.3890715632,3.8180411009,12.907221,,,
00019,0.2311843967,,,0.2188384748,0.2440092573,0.001986554,6358,3200517,,,503.38424033,13.236316078,1259,9511710,12.505159594,13.967472562,,,,,,,29.195851559,23.764402273,34.627300845,6.4555174501,4.611916311,8.7905825239,13.441756038,12.640448491,14.243063585,,,,16.532546103,2596,15813566,15.879211626,17.185880579,16.4162846,33.613821188,18.813400551,55.44088622,8.0212367992,5.4500412403,11.385505361,9.167305353,6.924883945,11.904508525,7.396381024,5.7766349441,9.3295282442,17.720159634,16.982283608,18.45803566,,,,10.016716027,1584,15813566,9.523424286,10.510007768,,,,4.2903621781,2.5427405357,6.7806219279,26.541309187,22.466712662,30.615905711,3.2872618603,2.262799808,4.6165378428,10.030129855,9.4944826671,10.565777043,,,
00019,0.190075661,,,0.1530332658,0.2315360207,0.0001334401,1,7494,,,7494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.1811940729,,,0.1453392705,0.2227009615,0.0002769316,1,3611,,,3611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.1876177531,,,0.153247149,0.2272030846,0.000286533,4,13960,,,3490,,,,,,,,,,,,,,,,,,,,,,,,23.996522948,15,68971,12.77713783,41.03478506,21.748271012,,,,,,,,,,,,,27.278804503,14.524814522,46.647586483,,,,15.948732076,11,68971,7.9615495893,28.536687178,,,,,,,,,,,,,16.15430593,7.7466176052,29.708343767,,,
00019,0.1743326783,,,0.139007069,0.2124766017,0.0011575988,14,12094,,,863.85714286,,,,,,,,,,,,,,,,,,,,,,,,27.751547189,15,61902,15.172029089,46.562380644,24.231850344,,,,,,,,,,,,,29.350026774,16.045932753,49.244357775,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.1820794213,,,0.1461077653,0.2233501939,,0,5598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.2025250299,,,0.1630984915,0.2452102394,0.0004667263,12,25711,,,2142.5833333,,,,,,,,,,,,,,,,,,,,,,,,21.152951943,26,128034,13.553095444,31.473915762,20.307105925,,,,,,,,,,,,,22.041675776,14.122517573,32.796266378,,,,14.839808176,19,128034,8.9345339241,23.174198706,,,,,,,,,,,,,15.454190526,9.3044322329,24.13363285,,,
00019,0.2180641694,,,0.1858733432,0.2541309929,0.0023642477,308,130274,,,422.96753247,10.958708605,43,392382,7.9308717556,14.761308574,,,,,,,,,,,,,11.769496011,8.2868113468,16.222699904,,,,15.821179115,99,657438,12.754103348,19.403271711,15.058454181,,,,,,,,,,,,,17.057317041,13.525391575,21.229307575,,,,10.647391845,70,657438,8.3001642905,13.452339054,,,,,,,32.311221687,19.736533629,49.902061299,,,,8.3078590458,6.0365031009,11.152912996,,,
00019,0.2131381141,,,0.1746256822,0.2562034057,0.0007140441,19,26609,,,1400.4736842,,,,,,,,,,,,,,,,,,,,,,,,11.666406451,14,132064,6.3781329678,19.57424767,10.600920766,,,,,,,,,,,,,11.466174201,6.105254852,19.60750709,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.21630074,,,0.1768625082,0.2593680088,0.0017815432,45,25259,,,561.31111111,,,,,,,,,,,,,,,,,,,,,,,,10.67748541,14,125312,5.685311287,18.258825236,11.172114402,,,,,,,,,,,,,11.155493124,5.9398302627,19.076232984,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.2272465411,,,0.187569888,0.2719213259,0.0014000193,29,20714,,,714.27586207,,,,,,,,,,,,,,,,,,,,,,,,13.149131355,15,105520,7.1887524702,22.062008115,14.215314632,,,,,,,,,,,,,13.73678277,7.5100269674,23.047987336,,,,10.424564064,11,105520,5.2039048211,18.652424671,,,,,,,,,,,,,10.874293171,5.4284079711,19.457114272,,,
00019,0.1730173469,,,0.1418477847,0.2042091612,0.0007281553,15,20600,,,1373.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.1881297311,,,0.1517896112,0.22848971,0.00035041,5,14269,,,2853.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.1946546372,,,0.1564641899,0.2362232027,0.0003084833,3,9725,,,3241.6666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.2002752309,,,0.1619275181,0.2420672661,0.0014100258,29,20567,,,709.20689655,,,,,,,,,,,,,,,,,,,,,,,,18.194895627,16,101245,10.183544962,30.009713344,15.803249543,,,,,,,,,,,,,19.361921688,10.83672059,31.934545356,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.1847614056,,,0.1483087523,0.2240825849,0.0044261294,58,13104,,,225.93103448,,,,,,,,,,,,,,,,,,,,,,,,18.728737232,13,64778,9.349318147,33.510884319,20.068541789,,,,,,,,,,,,,17.421468633,8.3542713753,32.038701094,,,,15.437339838,10,64778,7.4028044956,28.389817596,,,,,,,,,,,,,16.293013556,7.8131333031,29.963432029,,,
00019,0.2061138127,,,0.1654164041,0.2505349881,0.0004348062,8,18399,,,2299.875,,,,,,,,,,,,,,,,,,,,,,,,15.1844583,16,92692,8.3014846506,25.476940885,17.261468088,,,,,,,,,,,,,15.940961146,8.7150717965,26.746224117,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.1853843952,,,0.1505722276,0.222975276,0.003324766,141,42409,,,300.77304965,18.859176954,24,127259,12.083430527,28.060960399,,,,,,,,,,,,,18.45618414,11.424668873,28.212237975,,,,23.027386997,46,212912,16.596115087,31.126337642,21.605170211,,,,,,,,,,,,,21.661312856,15.087898077,30.125642517,,,,9.3935522657,20,212912,5.7378257615,14.507579612,,,,,,,,,,,,,8.8884241347,5.1778346071,14.231228075,,,
00019,0.1859266267,,,0.1502549634,0.2249795102,0.001392394,16,11491,,,718.1875,,,,,,,,,,,,,,,,,,,,,,,,23.758196545,13,56565,11.860006115,42.50997631,22.982409617,,,,,,,,,,,,,23.31730535,11.18155425,42.881354733,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.2003385464,,,0.1619394517,0.2454127153,0.0006828269,8,11716,,,1464.5,,,,,,,,,,,,,,,,,,,,,,,,15.710535588,10,59623,7.1838572782,29.823490293,16.772051054,,,,,,,,,,,,,16.56973891,7.5767397488,31.454525835,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.178441061,,,0.1427435387,0.2170823973,0.0003095336,3,9692,,,3230.6666667,,,,,,,,,,,,,,,,,,,,,,,,40.637660487,21,47330,24.466526245,63.460740726,44.369321783,,,,,,,,,,,,,48.107992625,28.511845355,76.031368952,,,,31.692372702,15,47330,17.73798042,52.271749147,,,,,,,,,,,,,39.056397438,21.859569163,64.417588063,,,
00019,0.1909129822,,,0.156513992,0.2290675437,0.0040060698,66,16475,,,249.62121212,,,,,,,,,,,,,,,,,,,,,,,,27.415912799,21,80736,16.506170434,42.813343905,26.010701546,,,,,,,,,,,,,27.769543678,16.457991526,43.887851183,,,,16.101862862,13,80736,8.5735638266,27.53467588,,,,,,,,,,,,,17.313941719,9.2189447699,29.607367639,,,
00019,0.1892630224,,,0.1523220757,0.2309414076,0.0001761908,3,17027,,,5675.6666667,,,,,,,,,,,,,,,,,,,,,,,,20.471973911,17,87061,11.192218638,34.348493628,19.526538864,,,,,,,,,,,,,21.500235007,11.754378548,36.073741025,,,,14.932059131,13,87061,7.9506926075,25.534275873,,,,,,,,,,,,,15.595757954,8.3040842783,26.669221074,,,
00019,0.203398767,,,0.1665795918,0.2437873265,0.0018125324,84,46344,,,551.71428571,19.384853967,27,139284,12.774740912,28.203944778,,,,,,,,,,,,,15.845851556,9.6790577941,24.472632553,,,,21.392722681,46,232812,15.482019479,28.815857061,19.758431696,,,,,,,,,,,,,22.401675266,16.004085242,30.504723536,,,,11.167809219,26,232812,7.2951837601,16.363428038,,,,,,,,,,,,,9.929923114,6.1467789146,15.178942291,,,
00019,0.1707931048,,,0.1418263155,0.2044118856,0.000620232,10,16123,,,1612.3,,,,,,,,,,,,,,,,,,,,,,,,13.515513291,12,84061,6.746895539,24.182986648,14.275347664,,,,,,,,,,,,,19.812620587,8.5536833109,39.038760907,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.2404910631,,,0.2019387315,0.2802038337,0.0003888313,42,108016,,,2571.8095238,8.4972740745,25,294212,5.498987753,12.543652773,,,,,,,,,,,,,8.9078202564,5.5824835295,13.486546919,,,,10.841337974,50,471627,8.0204815153,14.332823744,10.601598297,,,,,,,,,,,,,10.92812815,7.876033546,14.77165458,,,,5.7248630804,27,471627,3.7727208433,8.329375215,,,,,,,,,,,,,5.7753393012,3.6610697026,8.665844617,,,
00019,0.1965982446,,,0.1592583791,0.2396833084,0.000109529,1,9130,,,9130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.1962006948,,,0.1568037407,0.2399547223,0.0027333073,21,7683,,,365.85714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.2031997586,,,0.165487647,0.2457370708,0.0011384335,20,17568,,,878.4,,,,,,,,,,,,,,,,,,,,,,,,18.433493032,14,85680,9.8150586931,31.521834481,16.339869281,,,,,,,,,,,,,17.594182366,9.0911707696,30.733495834,,,,11.671335201,10,85680,5.596858889,21.464000983,,,,,,,,,,,,,,,,,,
00019,0.2067748854,,,0.170603274,0.2483823798,0.0025331,97,38293,,,394.77319588,18.077578637,21,116166,11.1903061,27.633499247,,,,,,,,,,,,,16.940538709,9.8684880765,27.123443529,,,,26.246772809,46,194721,18.994919624,35.354230728,23.623543429,,,,,,,,,,,,,27.976396421,19.89395272,38.24465488,,,,17.974435218,35,194721,12.519852714,24.998088223,,,,,,,,,,,,,16.577267829,11.015474084,23.958767565,,,
00019,0.201734235,,,0.1641390067,0.2425652022,0.0010539161,19,18028,,,948.84210526,,,,,,,,,,,,,,,,,,,,,,,,18.993193277,13,87010,9.8140601222,33.177286351,14.940811401,,,,,,,,,,,,,20.262709136,10.470037492,35.394875072,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.2166877179,,,0.1808107554,0.2565072859,0.0018950718,187,98677,,,527.68449198,12.941941768,38,293619,9.1584882604,17.763826224,,,,,,,,,,,,,12.88698869,8.9246142942,18.008274999,,,,16.225649335,77,487514,12.695571305,20.433520002,15.794418212,,,,,,,,,,,,,16.464895931,12.760068194,20.909835817,,,,7.5895256341,37,487514,5.3437264503,10.46116135,,,,,,,,,,,,,7.7333715453,5.3555846053,10.806611599,,,
00019,0.1950314557,,,0.1570846322,0.2373741605,0.0025065388,23,9176,,,398.95652174,,,,,,,,,,,,,,,,,,,,,,,,24.84873051,10,46309,11.91593214,45.697700127,21.594074586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.1826343864,,,0.1484090419,0.2209600148,0.0007256142,14,19294,,,1378.1428571,,,,,,,,,,,,,,,,,,,,,,,,17.547920691,17,97622,9.821438002,28.942626576,17.414107476,,,,,,,,,,,,,18.986942391,10.626847523,31.31607403,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.1918598879,,,0.1549382822,0.2316750497,0.0004564126,7,15337,,,2191,,,,,,,,,,,,,,,,,,,,,,,,17.465849114,14,78040,9.2998290602,29.867133912,17.939518196,,,,,,,,,,,,,17.172087153,8.8730680137,29.996180442,,,,12.813941568,10,78040,6.144783055,23.565294774,,,,,,,,,,,,,,,,,,
00019,0.185741608,,,0.1480814408,0.225811221,0.0002016942,2,9916,,,4958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.1844542986,,,0.1474448328,0.226760159,0.0003094059,2,6464,,,3232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.1849812688,,,0.1476072781,0.220811047,0.0010296305,9,8741,,,971.22222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.2173013274,,,0.1767067231,0.261929698,0.0004046617,5,12356,,,2471.2,,,,,,,,,,,,,,,,,,,,,,,,15.345229289,11,61433,7.3586339074,28.220423018,17.905685869,,,,,,,,,,,,,15.744627614,7.5501609284,28.954930757,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.1929644609,,,0.1545046332,0.2350640525,0.0001878463,2,10647,,,5323.5,,,,,,,,,,,,,,,,,,,,,,,,21.001682929,11,53383,9.6033067696,39.867736111,20.605810839,,,,,,,,,,,,,22.335144054,10.213050107,42.399060691,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.1982844389,,,0.1602342778,0.2397258559,0.0006747638,10,14820,,,1482,,,,,,,,,,,,,,,,,,,,,,,,18.791929105,14,74443,9.7100639876,32.825718346,18.806335048,,,,,,,,,,,,,19.281874034,9.6254420454,34.500598849,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.1927775072,,,0.1556390905,0.2343320107,0.0003743566,4,10685,,,2671.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.1921495215,,,0.1584194705,0.2310488774,0.0004828877,8,16567,,,2070.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.2051158739,,,0.1671229866,0.2486624529,0.0004775549,7,14658,,,2094,,,,,,,,,,,,,,,,,,,,,,,,19.998963489,14,70916,10.64860578,34.19883664,19.741666197,,,,,,,,,,,,,20.896878382,11.126707644,35.734298452,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.1922155088,,,0.1563931604,0.2327451569,0.0010893246,22,20196,,,918,,,,,,,,,,,,,,,,,,,,,,,,18.790954154,20,99968,11.13671034,29.697808831,20.006402049,,,,,,,,,,,,,18.21269248,10.193505726,30.039066546,,,,10.003201024,10,99968,4.7969237117,18.39624284,,,,,,,,,,,,,,,,,,
00019,0.1955288383,,,0.1587637306,0.2395210172,0.0005244939,5,9533,,,1906.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.1899745578,,,0.1511793709,0.2302165464,0.0004178855,4,9572,,,2393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.1879279761,,,0.1509798099,0.2277126834,0.00014518,1,6888,,,6888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.1973658675,,,0.1605609889,0.2389607602,0.0010318665,17,16475,,,969.11764706,,,,,,,,,,,,,,,,,,,,,,,,14.889301769,12,81134,7.4326857973,26.641073714,14.790346834,,,,,,,,,,,,,13.455388682,6.1526605106,25.542518999,,,,,,,,,,,,,,,,,,,,,,,,,,
00019,0.1979481624,,,0.1632717137,0.2375752708,0.0010867315,21,19324,,,920.19047619,,,,,,,,,,,,,,,,,,,,,,,,14.731346045,13,96810,7.6119014668,25.732696916,13.428364838,,,,,,,,,,,,,15.57780582,8.0492795847,27.211291797,,,,10.329511414,10,96810,4.9534022272,18.996339265,,,,,,,,,,,,,10.855405992,5.2055891187,19.963478118,,,
00019,0.1951790803,,,0.1595432521,0.2357082687,0.001159787,44,37938,,,862.22727273,13.381268009,15,112097,7.4893941254,22.070366621,,,,,,,,,,,,,14.437097566,8.0803339135,23.81179691,,,,19.674456843,35,186210,13.625133303,27.493081418,18.79598303,,,,,,,,,,,,,20.617112561,14.10208973,29.105211357,,,,11.814617905,22,186210,7.4041581399,17.887473491,,,,,,,,,,,,,12.129333349,7.5082485151,18.540974468,,,
