FIPS,total_employees,mining_employees,mining_establishments,bar_establishments,bar_employees,extraction_employment_pct
25009,275027,31.0,4.0,55.0,366.0,0.011271620604522465
26001,1028,0.0,0.0,0.0,0.0,0.0
26007,9637,17.0,4.0,10.0,34.0,0.1764034450555152
26009,3976,5.0,4.0,4.0,22.0,0.12575452716297786
26015,10645,18.0,5.0,6.0,32.0,0.1690934711131987
26017,27555,34.0,5.0,35.0,185.0,0.12338958446742879
26021,50548,77.0,5.0,25.0,124.0,0.15233045817836513
26023,11367,0.0,0.0,4.0,12.0,0.0
26025,48080,35.0,4.0,17.0,116.0,0.07279534109816972
26029,7847,0.0,0.0,7.0,86.0,0.0
26033,8016,0.0,0.0,15.0,81.0,0.0
26037,15997,40.0,3.0,3.0,5.0,0.25004688379071077
26041,11095,18.0,4.0,17.0,72.0,0.16223524109959442
26043,11925,0.0,0.0,11.0,46.0,0.0
26045,40047,0.0,0.0,9.0,33.0,0.0
26049,112624,2.0,4.0,54.0,410.0,0.0017758204290382155
26051,4184,0.0,0.0,0.0,0.0,0.0
26053,3625,0.0,0.0,4.0,15.0,0.0
26055,44418,135.0,23.0,13.0,125.0,0.3039308388491152
26061,8754,0.0,0.0,16.0,58.0,0.0
26063,10256,0.0,0.0,9.0,41.0,0.0
25027,296765,141.0,10.0,105.0,316.0,0.04751234141492427
26067,11226,0.0,0.0,5.0,44.0,0.0
26069,6114,0.0,0.0,6.0,24.0,0.0
26083,337,0.0,0.0,4.0,14.0,0.0
26085,1305,0.0,0.0,0.0,0.0,0.0
26095,1450,0.0,0.0,0.0,0.0,0.0
26097,2122,0.0,0.0,3.0,1.0,0.0
26105,8330,0.0,0.0,10.0,45.0,0.0
26111,33255,0.0,0.0,5.0,43.0,0.0
26121,49330,0.0,0.0,37.0,202.0,0.0
26123,10358,0.0,0.0,6.0,84.0,0.0
26127,4823,0.0,0.0,4.0,20.0,0.0
26135,1395,0.0,0.0,0.0,0.0,0.0
26141,2056,243.0,3.0,6.0,28.0,11.819066147859921
26143,4224,24.0,4.0,9.0,47.0,0.5681818181818182
26147,37857,0.0,0.0,16.0,65.0,0.0
26149,18994,0.0,0.0,3.0,11.0,0.0
26153,1713,0.0,0.0,3.0,11.0,0.0
26157,8706,0.0,0.0,11.0,56.0,0.0
27005,10791,0.0,0.0,7.0,33.0,0.0
27011,1355,0.0,0.0,0.0,0.0,0.0
27017,7017,0.0,0.0,11.0,60.0,0.0
27029,2344,0.0,0.0,5.0,30.0,0.0
27041,17390,0.0,0.0,8.0,68.0,0.0
27047,10625,0.0,0.0,11.0,48.0,0.0
22087,7672,0.0,0.0,11.0,65.0,0.0
22089,19784,121.0,6.0,5.0,31.0,0.6116053376465831
22091,1163,38.0,3.0,0.0,0.0,3.267411865864144
22093,6787,0.0,0.0,4.0,17.0,0.0
22095,16212,0.0,0.0,6.0,37.0,0.0
22097,20981,61.0,14.0,7.0,57.0,0.29073924026500164
22099,10248,460.0,37.0,10.0,40.0,4.488680718188915
22101,17471,2125.0,21.0,8.0,28.0,12.163012992959763
22103,78569,277.0,24.0,30.0,154.0,0.3525563517417811
22105,38338,175.0,14.0,17.0,79.0,0.4564661693359069
22107,406,0.0,0.0,0.0,0.0,0.0
22109,41463,2150.0,83.0,21.0,77.0,5.18534597110677
22111,4064,47.0,6.0,0.0,0.0,1.156496062992126
22113,9362,379.0,26.0,6.0,30.0,4.048280281991028
22115,7088,19.0,3.0,7.0,28.0,0.268058690744921
22117,7523,74.0,10.0,0.0,0.0,0.9836501395719793
22119,9519,330.0,24.0,0.0,0.0,3.4667507091080996
22121,10907,0.0,0.0,6.0,43.0,0.0
22123,1505,0.0,0.0,0.0,0.0,0.0
22125,3072,0.0,0.0,0.0,0.0,0.0
22127,3504,11.0,6.0,0.0,0.0,0.3139269406392694
23001,42963,0.0,0.0,9.0,23.0,0.0
23003,19323,0.0,0.0,3.0,27.0,0.0
23005,167555,5.0,3.0,53.0,338.0,0.002984094774850049
23007,8250,0.0,0.0,3.0,16.0,0.0
23009,16258,14.0,4.0,9.0,38.0,0.08611145282322549
23011,47269,0.0,0.0,5.0,18.0,0.0
23013,13670,0.0,0.0,4.0,7.0,0.0
23015,8466,0.0,0.0,0.0,0.0,0.0
23017,13516,0.0,0.0,0.0,0.0,0.0
23019,56435,0.0,0.0,12.0,123.0,0.0
23021,5593,0.0,0.0,4.0,28.0,0.0
23023,14028,0.0,0.0,0.0,0.0,0.0
23025,12974,0.0,0.0,4.0,6.0,0.0
23027,9278,0.0,0.0,0.0,0.0,0.0
23029,6823,0.0,0.0,0.0,0.0,0.0
23031,53149,20.0,5.0,19.0,153.0,0.037630058891042165
24001,20908,0.0,0.0,20.0,95.0,0.0
24003,234074,18.0,3.0,36.0,376.0,0.007689875851226535
24005,317997,114.0,5.0,80.0,563.0,0.035849394805611376
24009,18145,0.0,0.0,3.0,18.0,0.0
24011,7114,0.0,0.0,0.0,0.0,0.0
24013,50736,0.0,0.0,3.0,6.0,0.0
24015,28190,100.0,5.0,7.0,97.0,0.35473572188719404
24017,32353,14.0,4.0,9.0,26.0,0.04327264859518437
24019,9452,0.0,0.0,0.0,0.0,0.0
24021,88798,166.0,4.0,6.0,54.0,0.1869411473231379
24023,10091,102.0,7.0,5.0,23.0,1.0108017044891486
24025,73411,95.0,3.0,6.0,84.0,0.1294083992862105
24027,176057,0.0,0.0,11.0,201.0,0.0
24029,6162,0.0,0.0,0.0,0.0,0.0
24031,413726,0.0,0.0,22.0,179.0,0.0
24033,254633,42.0,3.0,18.0,152.0,0.01649432712963363
24035,11976,0.0,0.0,3.0,6.0,0.0
24037,32727,0.0,0.0,5.0,79.0,0.0
24039,3700,0.0,0.0,0.0,0.0,0.0
24041,16657,0.0,0.0,4.0,48.0,0.0
24043,58505,0.0,0.0,17.0,90.0,0.0
24045,34316,0.0,0.0,4.0,126.0,0.0
24047,19119,0.0,0.0,14.0,290.0,0.0
24510,279253,0.0,0.0,121.0,639.0,0.0
25001,70708,48.0,5.0,23.0,173.0,0.06788482208519545
25003,47113,49.0,3.0,15.0,27.0,0.1040052639398892
25005,194471,60.0,6.0,58.0,235.0,0.030852929228522504
25007,5457,0.0,0.0,0.0,0.0,0.0
25011,19472,0.0,0.0,9.0,29.0,0.0
25013,160385,0.0,0.0,61.0,483.0,0.0
25015,44202,17.0,5.0,21.0,75.0,0.038459798199176505
25017,879846,88.0,11.0,78.0,562.0,0.010001750306303602
25019,4877,0.0,0.0,0.0,0.0,0.0
25021,315042,117.0,8.0,45.0,344.0,0.03713790542213419
25023,166335,53.0,7.0,29.0,169.0,0.03186340818228274
25025,617574,41.0,3.0,108.0,1129.0,0.006638880522819937
26005,38583,45.0,9.0,11.0,105.0,0.1166316771635176
26071,2270,0.0,0.0,3.0,2.0,0.0
26073,23675,301.0,25.0,9.0,50.0,1.2713833157338965
26075,48581,50.0,4.0,14.0,95.0,0.10292089500010292
26077,108646,49.0,8.0,17.0,185.0,0.045100601954973035
26081,353731,70.0,12.0,72.0,682.0,0.019789048740427046
26087,19479,8.0,3.0,10.0,57.0,0.041069870116535755
26089,4367,181.0,5.0,4.0,105.0,4.144721776963591
26091,22351,0.0,0.0,11.0,92.0,0.0
26093,53628,23.0,3.0,8.0,39.0,0.042888043559334676
26099,298681,103.0,6.0,84.0,872.0,0.034484952173054195
26103,20437,1171.0,7.0,24.0,109.0,5.729803787248618
26107,8581,3.0,3.0,6.0,73.0,0.03496096026104183
26109,5086,0.0,0.0,5.0,27.0,0.0
26113,2472,8.0,3.0,3.0,33.0,0.3236245954692557
26115,35841,46.0,3.0,29.0,160.0,0.12834463324126003
26117,12707,9.0,3.0,4.0,57.0,0.07082710317148029
26119,1659,0.0,0.0,0.0,0.0,0.0
26129,5232,28.0,7.0,3.0,4.0,0.5351681957186544
26131,855,0.0,0.0,7.0,18.0,0.0
26133,7155,27.0,6.0,0.0,0.0,0.37735849056603776
26137,9207,167.0,24.0,0.0,0.0,1.8138372977082655
26145,73733,108.0,4.0,38.0,274.0,0.14647444156619152
26151,8186,0.0,0.0,6.0,43.0,0.0
26155,12996,14.0,4.0,10.0,47.0,0.10772545398584178
26159,15693,0.0,0.0,8.0,96.0,0.0
26161,145041,23.0,3.0,34.0,342.0,0.01585758509662785
26163,623212,141.0,6.0,216.0,1276.0,0.022624724812744298
26165,12204,16.0,4.0,7.0,47.0,0.13110455588331696
27001,3424,0.0,0.0,10.0,70.0,0.0
27003,116567,0.0,0.0,17.0,361.0,0.0
27007,15218,0.0,0.0,9.0,92.0,0.0
27009,16012,0.0,0.0,5.0,94.0,0.0
27015,13042,0.0,0.0,12.0,48.0,0.0
27019,38482,0.0,0.0,17.0,149.0,0.0
27021,6754,0.0,0.0,7.0,37.0,0.0
27023,4736,0.0,0.0,5.0,43.0,0.0
27025,14492,0.0,0.0,8.0,53.0,0.0
27027,16849,48.0,7.0,13.0,217.0,0.28488337586800405
27031,1865,0.0,0.0,0.0,0.0,0.0
27039,4350,0.0,0.0,3.0,15.0,0.0
27045,4475,0.0,0.0,6.0,41.0,0.0
27049,18593,3.0,3.0,5.0,27.0,0.01613510460926155
27051,1450,0.0,0.0,4.0,15.0,0.0
26101,5323,0.0,0.0,8.0,40.0,0.0
27055,4095,0.0,0.0,6.0,30.0,0.0
27057,4562,0.0,0.0,8.0,58.0,0.0
27059,9311,0.0,0.0,4.0,31.0,0.0
27065,2969,1.0,3.0,0.0,0.0,0.033681374200067365
27069,1108,0.0,0.0,0.0,0.0,0.0
27073,1598,0.0,0.0,3.0,27.0,0.0
27087,1700,0.0,0.0,0.0,0.0,0.0
27093,6344,0.0,0.0,4.0,18.0,0.0
27095,7831,0.0,0.0,5.0,28.0,0.0
27101,2525,16.0,3.0,0.0,0.0,0.6336633663366337
27103,13982,0.0,0.0,7.0,33.0,0.0
27127,5493,0.0,0.0,9.0,37.0,0.0
27133,2956,0.0,0.0,3.0,17.0,0.0
27143,3077,0.0,0.0,4.0,13.0,0.0
27147,19368,0.0,0.0,5.0,26.0,0.0
27153,5916,0.0,0.0,8.0,38.0,0.0
27155,703,0.0,0.0,0.0,0.0,0.0
27159,3710,0.0,0.0,0.0,0.0,0.0
27167,1636,0.0,0.0,0.0,0.0,0.0
27169,22929,0.0,0.0,29.0,219.0,0.0
28011,7756,0.0,0.0,0.0,0.0,0.0
28039,3670,0.0,0.0,0.0,0.0,0.0
28065,1228,0.0,0.0,0.0,0.0,0.0
28071,17779,0.0,0.0,6.0,170.0,0.0
28095,7846,23.0,3.0,0.0,0.0,0.29314300280397654
28141,4866,0.0,0.0,0.0,0.0,0.0
28163,3965,0.0,0.0,0.0,0.0,0.0
27053,875266,55.0,6.0,100.0,1325.0,0.00628380400929546
26079,3810,232.0,12.0,4.0,17.0,6.089238845144357
26125,677968,159.0,12.0,98.0,1114.0,0.023452434333183867
26139,111182,24.0,4.0,18.0,198.0,0.021586227986544585
27013,33457,0.0,0.0,6.0,31.0,0.0
27033,3786,0.0,0.0,5.0,32.0,0.0
27035,26842,0.0,0.0,22.0,138.0,0.0
27037,172424,133.0,10.0,27.0,299.0,0.07713543358233192
27043,3587,0.0,0.0,7.0,41.0,0.0
27061,12639,435.0,4.0,13.0,72.0,3.441727984808925
27063,3928,0.0,0.0,3.0,25.0,0.0
27071,3356,0.0,0.0,4.0,9.0,0.0
27077,1443,0.0,0.0,0.0,0.0,0.0
27079,6949,33.0,3.0,12.0,50.0,0.47488847316160593
27081,1197,0.0,0.0,0.0,0.0,0.0
27083,12144,0.0,0.0,6.0,53.0,0.0
27085,14409,0.0,0.0,5.0,30.0,0.0
27089,1494,0.0,0.0,6.0,26.0,0.0
27097,8137,10.0,3.0,24.0,125.0,0.12289541600098315
27099,13533,0.0,0.0,9.0,55.0,0.0
27107,1326,0.0,0.0,4.0,10.0,0.0
27109,101848,21.0,4.0,14.0,102.0,0.020618961589820125
27111,17960,9.0,5.0,12.0,108.0,0.05011135857461024
27113,9263,0.0,0.0,0.0,0.0,0.0
27115,6143,0.0,0.0,13.0,80.0,0.0
27119,8634,0.0,0.0,9.0,84.0,0.0
27121,4085,0.0,0.0,4.0,21.0,0.0
27123,283667,38.0,7.0,51.0,520.0,0.01339598895888489
27125,644,0.0,0.0,3.0,8.0,0.0
27131,24371,0.0,0.0,10.0,69.0,0.0
27135,6647,0.0,0.0,5.0,26.0,0.0
27139,49661,63.0,7.0,20.0,130.0,0.12686011155635207
27141,22304,142.0,3.0,3.0,29.0,0.6366571018651364
27145,81049,113.0,7.0,42.0,211.0,0.13942183123789315
27149,3897,0.0,0.0,0.0,0.0,0.0
27151,2869,0.0,0.0,6.0,50.0,0.0
27157,4962,0.0,0.0,9.0,82.0,0.0
27163,80239,40.0,4.0,18.0,156.0,0.04985106992858834
27165,3763,0.0,0.0,0.0,0.0,0.0
27171,38258,34.0,4.0,17.0,233.0,0.08887030163625909
27173,3841,0.0,0.0,5.0,23.0,0.0
28007,4365,5.0,3.0,0.0,0.0,0.11454753722794961
28009,1258,0.0,0.0,0.0,0.0,0.0
28015,639,0.0,0.0,0.0,0.0,0.0
28017,5548,0.0,0.0,0.0,0.0,0.0
28019,1495,0.0,0.0,0.0,0.0,0.0
28021,2033,0.0,0.0,0.0,0.0,0.0
28023,1785,128.0,7.0,0.0,0.0,7.170868347338935
28025,4508,0.0,0.0,3.0,23.0,0.0
28027,5038,0.0,0.0,0.0,0.0,0.0
28029,5562,69.0,5.0,0.0,0.0,1.2405609492988134
28037,1018,0.0,0.0,0.0,0.0,0.0
28041,874,0.0,0.0,0.0,0.0,0.0
28043,8257,0.0,0.0,0.0,0.0,0.0
28053,1254,0.0,0.0,0.0,0.0,0.0
28055,78,0.0,0.0,0.0,0.0,0.0
28057,5476,0.0,0.0,0.0,0.0,0.0
28063,504,0.0,0.0,0.0,0.0,0.0
28069,1267,0.0,0.0,0.0,0.0,0.0
28079,4937,0.0,0.0,0.0,0.0,0.0
28081,47040,0.0,0.0,0.0,0.0,0.0
28085,11240,28.0,6.0,0.0,0.0,0.2491103202846975
28097,1869,0.0,0.0,0.0,0.0,0.0
28099,10432,0.0,0.0,0.0,0.0,0.0
28101,3915,0.0,0.0,0.0,0.0,0.0
28103,1703,0.0,0.0,0.0,0.0,0.0
28105,12300,0.0,0.0,3.0,30.0,0.0
28111,1836,11.0,3.0,0.0,0.0,0.5991285403050108
28119,671,0.0,0.0,0.0,0.0,0.0
28121,56620,38.0,15.0,0.0,0.0,0.06711409395973154
28125,708,0.0,0.0,0.0,0.0,0.0
28127,5364,5.0,4.0,0.0,0.0,0.09321401938851603
28131,3247,0.0,0.0,0.0,0.0,0.0
28133,5653,0.0,0.0,0.0,0.0,0.0
28137,3754,0.0,0.0,0.0,0.0,0.0
28139,5964,159.0,3.0,0.0,0.0,2.665995975855131
28143,4868,0.0,0.0,0.0,0.0,0.0
28145,10180,0.0,0.0,0.0,0.0,0.0
28147,2050,0.0,0.0,0.0,0.0,0.0
28149,14312,14.0,3.0,0.0,0.0,0.09782001117942984
28155,1545,0.0,0.0,0.0,0.0,0.0
28157,1229,0.0,0.0,0.0,0.0,0.0
28161,2160,0.0,0.0,0.0,0.0,0.0
28159,5083,0.0,0.0,0.0,0.0,0.0
29001,7895,0.0,0.0,4.0,27.0,0.0
29003,1677,0.0,0.0,0.0,0.0,0.0
29005,1119,0.0,0.0,0.0,0.0,0.0
29007,6284,0.0,0.0,0.0,0.0,0.0
27091,7272,0.0,0.0,7.0,39.0,0.0
27117,4223,0.0,0.0,0.0,0.0,0.0
27129,4186,0.0,0.0,3.0,16.0,0.0
27161,4504,0.0,0.0,4.0,26.0,0.0
28045,8733,0.0,0.0,7.0,28.0,0.0
28153,4746,114.0,11.0,0.0,0.0,2.402022756005057
29065,3554,0.0,0.0,0.0,0.0,0.0
29155,3633,0.0,0.0,0.0,0.0,0.0
29201,14086,0.0,0.0,3.0,7.0,0.0
29009,11917,0.0,0.0,0.0,0.0,0.0
27067,18587,0.0,0.0,0.0,0.0,0.0
27075,3145,0.0,0.0,0.0,0.0,0.0
27105,9025,0.0,0.0,3.0,6.0,0.0
27137,81575,3204.0,16.0,71.0,459.0,3.9276739197057924
28001,9131,163.0,24.0,5.0,19.0,1.7851275873398311
28003,11775,0.0,0.0,0.0,0.0,0.0
28005,1485,31.0,3.0,0.0,0.0,2.087542087542088
28013,1964,0.0,0.0,0.0,0.0,0.0
28031,4639,10.0,3.0,0.0,0.0,0.21556369907307613
28033,56162,0.0,0.0,3.0,66.0,0.0
28035,32372,19.0,8.0,0.0,0.0,0.05869269739280859
28047,71893,0.0,0.0,25.0,196.0,0.0
28049,93095,186.0,17.0,9.0,111.0,0.19979590740641281
28051,1793,0.0,0.0,0.0,0.0,0.0
28059,45750,0.0,0.0,17.0,92.0,0.0
28061,3445,99.0,4.0,0.0,0.0,2.8737300435413644
28067,22178,242.0,33.0,0.0,0.0,1.0911714311479845
28073,18632,76.0,13.0,0.0,0.0,0.40790038643194504
28075,27518,4.0,4.0,3.0,7.0,0.01453594011192674
28077,1871,0.0,0.0,0.0,0.0,0.0
28083,11022,0.0,0.0,0.0,0.0,0.0
28087,20447,22.0,3.0,3.0,41.0,0.1075952462463931
28089,51107,111.0,17.0,0.0,0.0,0.21719138278513705
28091,7732,83.0,16.0,0.0,0.0,1.073460941541645
28093,7464,0.0,0.0,0.0,0.0,0.0
28107,8293,0.0,0.0,0.0,0.0,0.0
28109,8231,101.0,5.0,0.0,0.0,1.2270683999514032
28113,13054,39.0,5.0,5.0,13.0,0.2987590010724682
28115,11453,0.0,0.0,0.0,0.0,0.0
28117,5791,0.0,0.0,0.0,0.0,0.0
28123,10740,0.0,0.0,0.0,0.0,0.0
28129,2037,0.0,0.0,0.0,0.0,0.0
28135,1502,0.0,0.0,0.0,0.0,0.0
28151,12447,0.0,0.0,0.0,0.0,0.0
29011,2313,0.0,0.0,0.0,0.0,0.0
29013,2759,35.0,5.0,0.0,0.0,1.268575570859007
29017,1428,0.0,0.0,0.0,0.0,0.0
29019,77945,25.0,4.0,25.0,340.0,0.032073898261594715
29027,11755,46.0,5.0,0.0,0.0,0.3913228413441089
29033,1569,0.0,0.0,0.0,0.0,0.0
29035,1018,0.0,0.0,0.0,0.0,0.0
29037,21705,47.0,5.0,6.0,29.0,0.2165399677493665
29041,1273,0.0,0.0,4.0,9.0,0.0
29043,15504,0.0,0.0,0.0,0.0,0.0
29045,886,8.0,3.0,0.0,0.0,0.9029345372460496
29047,112654,84.0,5.0,19.0,110.0,0.07456459601967085
29051,35363,72.0,3.0,9.0,40.0,0.20360263552300426
29057,1054,0.0,0.0,0.0,0.0,0.0
29059,1778,0.0,0.0,0.0,0.0,0.0
29061,1073,0.0,0.0,0.0,0.0,0.0
29063,2111,0.0,0.0,0.0,0.0,0.0
29067,2038,0.0,0.0,0.0,0.0,0.0
29069,6178,0.0,0.0,0.0,0.0,0.0
29071,36566,53.0,6.0,12.0,98.0,0.14494339003445825
29075,1671,0.0,0.0,0.0,0.0,0.0
29081,1796,0.0,0.0,0.0,0.0,0.0
29083,6975,63.0,6.0,0.0,0.0,0.903225806451613
29085,859,11.0,4.0,0.0,0.0,1.2805587892898718
29087,853,0.0,0.0,0.0,0.0,0.0
29089,2116,0.0,0.0,0.0,0.0,0.0
29091,13098,29.0,4.0,0.0,0.0,0.2214078485264926
29093,1742,343.0,6.0,0.0,0.0,19.690011481056256
29095,332758,186.0,9.0,106.0,1070.0,0.05589647731985407
29103,587,13.0,3.0,0.0,0.0,2.2146507666098807
29105,11907,0.0,0.0,0.0,0.0,0.0
29107,6054,0.0,0.0,0.0,0.0,0.0
29109,6534,0.0,0.0,0.0,0.0,0.0
29111,1767,0.0,0.0,0.0,0.0,0.0
29113,9495,66.0,10.0,0.0,0.0,0.6951026856240127
29115,3151,0.0,0.0,0.0,0.0,0.0
29117,4975,0.0,0.0,3.0,5.0,0.0
29119,6032,0.0,0.0,4.0,17.0,0.0
29121,3625,0.0,0.0,0.0,0.0,0.0
29123,3245,0.0,0.0,0.0,0.0,0.0
29125,947,0.0,0.0,0.0,0.0,0.0
29127,10891,0.0,0.0,4.0,24.0,0.0
29129,383,0.0,0.0,0.0,0.0,0.0
29131,6874,0.0,0.0,5.0,17.0,0.0
29133,1904,0.0,0.0,0.0,0.0,0.0
29137,1185,0.0,0.0,0.0,0.0,0.0
29139,2194,0.0,0.0,0.0,0.0,0.0
29141,3312,0.0,0.0,3.0,8.0,0.0
29149,1509,0.0,0.0,0.0,0.0,0.0
29151,3648,12.0,3.0,0.0,0.0,0.3289473684210526
29153,890,0.0,0.0,0.0,0.0,0.0
29159,16810,0.0,0.0,3.0,17.0,0.0
29163,3951,27.0,5.0,0.0,0.0,0.683371298405467
29165,41096,89.0,4.0,8.0,67.0,0.21656608915709558
29169,8446,0.0,0.0,4.0,33.0,0.0
29171,586,0.0,0.0,0.0,0.0,0.0
29173,3012,44.0,5.0,0.0,0.0,1.4608233731739706
29175,7376,0.0,0.0,0.0,0.0,0.0
29179,1457,399.0,4.0,0.0,0.0,27.3850377487989
29181,2135,0.0,0.0,0.0,0.0,0.0
29183,135772,66.0,3.0,40.0,384.0,0.04861090651975371
29186,5073,192.0,5.0,0.0,0.0,3.7847427557658193
29197,528,0.0,0.0,0.0,0.0,0.0
29199,822,0.0,0.0,0.0,0.0,0.0
29015,2324,0.0,0.0,0.0,0.0,0.0
29097,48371,98.0,4.0,13.0,52.0,0.20260073184345992
29223,1375,19.0,3.0,0.0,0.0,1.3818181818181818
30021,2396,137.0,16.0,5.0,15.0,5.717863105175292
30043,1765,90.0,4.0,5.0,37.0,5.099150141643059
30055,364,0.0,0.0,3.0,6.0,0.0
30057,1663,94.0,6.0,8.0,43.0,5.652435357787132
30077,1268,0.0,0.0,6.0,28.0,0.0
29021,43517,0.0,0.0,20.0,90.0,0.0
29023,14177,34.0,3.0,7.0,15.0,0.23982506877336532
29025,1259,0.0,0.0,0.0,0.0,0.0
29029,14199,0.0,0.0,10.0,88.0,0.0
29031,36458,195.0,5.0,10.0,141.0,0.534862033024302
29039,2536,0.0,0.0,0.0,0.0,0.0
29049,2706,0.0,0.0,0.0,0.0,0.0
29053,3867,0.0,0.0,0.0,0.0,0.0
29055,5507,0.0,0.0,0.0,0.0,0.0
29073,4711,0.0,0.0,6.0,21.0,0.0
29077,160067,63.0,4.0,48.0,408.0,0.039358518620327736
29079,1953,0.0,0.0,0.0,0.0,0.0
29099,40399,161.0,11.0,13.0,63.0,0.39852471595831584
29101,10276,0.0,0.0,5.0,68.0,0.0
29135,3040,0.0,0.0,0.0,0.0,0.0
29143,5935,0.0,0.0,0.0,0.0,0.0
29145,21377,24.0,4.0,0.0,0.0,0.11227019694063714
29147,6059,0.0,0.0,5.0,40.0,0.0
29157,9282,0.0,0.0,7.0,30.0,0.0
29161,14930,24.0,4.0,4.0,44.0,0.1607501674480911
29167,7967,0.0,0.0,0.0,0.0,0.0
29177,2631,25.0,3.0,3.0,5.0,0.9502090459901178
29185,1105,0.0,0.0,0.0,0.0,0.0
29187,18493,144.0,6.0,7.0,60.0,0.7786730114097226
29189,588283,253.0,15.0,76.0,473.0,0.04300651217186286
29195,7004,0.0,0.0,0.0,0.0,0.0
29203,1201,14.0,3.0,0.0,0.0,1.1656952539550374
29205,1145,0.0,0.0,0.0,0.0,0.0
29207,8987,20.0,3.0,0.0,0.0,0.22254367419606097
29211,1019,0.0,0.0,0.0,0.0,0.0
29213,22585,34.0,3.0,4.0,39.0,0.15054239539517378
29219,6542,0.0,0.0,6.0,33.0,0.0
29221,3024,28.0,3.0,0.0,0.0,0.9259259259259258
29227,169,0.0,0.0,0.0,0.0,0.0
29229,3633,0.0,0.0,0.0,0.0,0.0
30003,1708,137.0,4.0,0.0,0.0,8.021077283372366
30005,916,0.0,0.0,3.0,7.0,0.0
30007,1027,11.0,3.0,5.0,75.0,1.071080817916261
30009,2159,32.0,6.0,8.0,37.0,1.4821676702176934
30011,118,0.0,0.0,0.0,0.0,0.0
30013,29970,7.0,3.0,40.0,309.0,0.02335669002335669
30015,667,0.0,0.0,6.0,16.0,0.0
30017,3998,11.0,3.0,5.0,63.0,0.2751375687843922
30019,536,0.0,0.0,3.0,9.0,0.0
30023,2847,0.0,0.0,11.0,37.0,0.0
30025,935,221.0,11.0,4.0,20.0,23.636363636363637
30027,3203,0.0,0.0,4.0,22.0,0.0
30029,41781,41.0,18.0,47.0,454.0,0.09813072927885881
30033,133,0.0,0.0,0.0,0.0,0.0
30035,1770,21.0,4.0,4.0,23.0,1.1864406779661016
30037,70,0.0,0.0,0.0,0.0,0.0
30039,620,9.0,3.0,0.0,0.0,1.4516129032258065
30041,4858,4.0,3.0,14.0,77.0,0.08233841086867023
30045,262,0.0,0.0,0.0,0.0,0.0
30047,6803,24.0,3.0,13.0,57.0,0.3527855357930325
30049,26108,55.0,6.0,25.0,214.0,0.210663398192125
30051,319,0.0,0.0,0.0,0.0,0.0
30053,3989,0.0,0.0,10.0,50.0,0.0
30059,324,0.0,0.0,4.0,27.0,0.0
30061,837,0.0,0.0,5.0,25.0,0.0
30063,51212,38.0,5.0,37.0,400.0,0.07420135905647114
30067,4877,0.0,0.0,18.0,81.0,0.0
30069,20,0.0,0.0,0.0,0.0,0.0
30071,815,0.0,0.0,7.0,53.0,0.0
30073,1173,14.0,4.0,4.0,21.0,1.1935208866155158
30075,276,25.0,3.0,0.0,0.0,9.057971014492754
30079,142,0.0,0.0,0.0,0.0,0.0
30081,10263,5.0,6.0,15.0,117.0,0.048718698236383126
30085,1767,51.0,8.0,8.0,51.0,2.886247877758913
30087,2174,0.0,0.0,7.0,44.0,0.0
30091,825,32.0,14.0,5.0,35.0,3.878787878787879
30095,2952,1239.0,5.0,5.0,30.0,41.97154471544716
30097,1309,0.0,0.0,0.0,0.0,0.0
30099,1401,0.0,0.0,4.0,32.0,0.0
30101,1246,58.0,18.0,5.0,23.0,4.654895666131622
30111,69814,252.0,46.0,49.0,496.0,0.36095911994728846
30103,76,0.0,0.0,0.0,0.0,0.0
30105,2071,8.0,3.0,10.0,61.0,0.386286817962337
30107,362,0.0,0.0,4.0,22.0,0.0
30109,122,0.0,0.0,0.0,0.0,0.0
30083,4413,476.0,50.0,9.0,71.0,10.786313165646952
31109,141673,0.0,0.0,64.0,585.0,0.0
29209,4825,0.0,0.0,0.0,0.0,0.0
29215,4266,0.0,0.0,0.0,0.0,0.0
29217,5608,0.0,0.0,0.0,0.0,0.0
29225,6784,0.0,0.0,0.0,0.0,0.0
29510,185907,0.0,0.0,95.0,505.0,0.0
30001,2559,52.0,4.0,11.0,31.0,2.032043767096522
30031,53115,90.0,10.0,39.0,365.0,0.16944365998305563
30065,886,281.0,7.0,3.0,17.0,31.715575620767495
30089,2461,16.0,4.0,8.0,46.0,0.650142218610321
30093,12581,406.0,3.0,35.0,164.0,3.227088466735554
31001,12404,0.0,0.0,7.0,39.0,0.0
31003,1484,0.0,0.0,0.0,0.0,0.0
31005,68,0.0,0.0,0.0,0.0,0.0
31007,42,0.0,0.0,0.0,0.0,0.0
31009,28,0.0,0.0,0.0,0.0,0.0
31011,1509,0.0,0.0,0.0,0.0,0.0
31013,2557,0.0,0.0,5.0,29.0,0.0
31015,400,0.0,0.0,0.0,0.0,0.0
31017,1000,0.0,0.0,0.0,0.0,0.0
31019,23599,26.0,4.0,17.0,150.0,0.1101741599220306
31021,1069,0.0,0.0,3.0,16.0,0.0
31023,2039,0.0,0.0,5.0,38.0,0.0
31025,4955,278.0,6.0,3.0,32.0,5.610494450050454
31027,1900,5.0,3.0,3.0,4.0,0.2631578947368421
31029,1078,0.0,0.0,0.0,0.0,0.0
31031,1474,0.0,0.0,0.0,0.0,0.0
